Model,MDO34,
Firmware Version,CF:91.1CT FV:v1.6.0,
,,
Waveform Type,ANALOG,ANALOG
Point Format,Y,Y
Horizontal Units,"s","s"
Horizontal Scale,4,4
Horizontal Delay,0,0
Sample Interval,0.004,0.004
Record Length,10000,10000
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1X,1X
Vertical Units,"V","V"
Vertical Offset,46.5,52
Vertical Scale,0.1,0.2
Vertical Position,1.86,2.08
,,
,,
,,
Label,"",""
TIME,CH1,CH2
-0.140000000000001,-0.182,0.32
-0.135999999999999,-0.186,0.328
-0.131999999999998,-0.186,0.328
-0.128,-0.19,0.328
-0.123999999999999,-0.194,0.336
-0.120000000000001,-0.198,0.336
-0.116,-0.202,0.344
-0.111999999999998,-0.206,0.336
-0.108000000000001,-0.206,0.344
-0.103999999999999,-0.21,0.344
-0.0999999999999979,-0.214,0.344
-0.0960000000000001,-0.218,0.344
-0.0919999999999987,-0.222,0.344
-0.088000000000001,-0.222,0.352
-0.0839999999999996,-0.222,0.352
-0.0799999999999983,-0.226,0.344
-0.0760000000000005,-0.23,0.344
-0.0719999999999992,-0.23,0.352
-0.0679999999999978,-0.234,0.352
-0.0640000000000001,-0.234,0.352
-0.0599999999999987,-0.238,0.344
-0.0560000000000009,-0.238,0.344
-0.0519999999999996,-0.242,0.344
-0.0479999999999983,-0.246,0.352
-0.0440000000000005,-0.246,0.344
-0.0399999999999991,-0.25,0.352
-0.0359999999999978,-0.25,0.352
-0.032,-0.25,0.344
-0.0279999999999987,-0.25,0.344
-0.0240000000000009,-0.254,0.344
-0.0199999999999996,-0.25,0.344
-0.0159999999999982,-0.254,0.328
-0.0120000000000005,-0.258,0.336
-0.00799999999999912,-0.254,0.328
-0.00400000000000134,-0.254,0.328
0,-0.25,0.328
0.00400000000000134,-0.254,0.328
0.00799999999999912,-0.254,0.32
0.0120000000000005,-0.254,0.312
0.0160000000000018,-0.254,0.304
0.0199999999999996,-0.25,0.312
0.0240000000000009,-0.25,0.304
0.0279999999999987,-0.25,0.296
0.032,-0.254,0.304
0.0360000000000014,-0.25,0.296
0.0399999999999991,-0.246,0.288
0.0440000000000005,-0.25,0.28
0.0480000000000018,-0.242,0.28
0.0519999999999996,-0.238,0.28
0.0560000000000009,-0.238,0.272
0.0599999999999987,-0.238,0.264
0.0640000000000001,-0.234,0.256
0.0680000000000014,-0.234,0.256
0.0719999999999992,-0.23,0.256
0.0760000000000005,-0.226,0.24
0.0800000000000018,-0.23,0.232
0.0839999999999996,-0.218,0.232
0.088000000000001,-0.222,0.224
0.0919999999999987,-0.218,0.224
0.0960000000000001,-0.21,0.208
0.100000000000001,-0.214,0.2
0.103999999999999,-0.206,0.2
0.108000000000001,-0.202,0.192
0.112000000000002,-0.198,0.184
0.116,-0.194,0.176
0.120000000000001,-0.19,0.176
0.123999999999999,-0.19,0.16
0.128,-0.186,0.152
0.132000000000001,-0.182,0.144
0.135999999999999,-0.178,0.136
0.140000000000001,-0.174,0.136
0.144000000000002,-0.166,0.128
0.148,-0.166,0.112
0.152000000000001,-0.162,0.104
0.155999999999999,-0.154,0.096
0.16,-0.15,0.096
0.164000000000001,-0.146,0.096
0.167999999999999,-0.138,0.08000001
0.172000000000001,-0.13,0.072
0.176000000000002,-0.126,0.072
0.18,-0.122,0.056
0.184000000000001,-0.118,0.048
0.187999999999999,-0.11,0.04
0.192,-0.11,0.024
0.196000000000002,-0.098,0.016
0.199999999999999,-0.098,0.016
0.204000000000001,-0.09,0.008
0.208000000000002,-0.086,0
0.212,-0.078,-0.016
0.216000000000001,-0.07,-0.024
0.219999999999999,-0.066,-0.032
0.224,-0.058,-0.032
0.228000000000002,-0.054,-0.048
0.231999999999999,-0.046,-0.056
0.236000000000001,-0.042,-0.064
0.240000000000002,-0.034,-0.072
0.244,-0.026,-0.072
0.248000000000001,-0.022,-0.096
0.251999999999999,-0.014,-0.096
0.256,-0.01,-0.104
0.260000000000002,-0.002,-0.104
0.263999999999999,0.006,-0.12
0.268000000000001,0.01,-0.128
0.272000000000002,0.022,-0.128
0.276,0.026,-0.144
0.280000000000001,0.03,-0.152
0.283999999999999,0.034,-0.16
0.288,0.046,-0.168
0.292000000000002,0.05,-0.168
0.295999999999999,0.058,-0.176
0.300000000000001,0.062,-0.184
0.304000000000002,0.07,-0.192
0.308,0.07,-0.2
0.312000000000001,0.078,-0.208
0.315999999999999,0.082,-0.224
0.32,0.09,-0.216
0.324000000000002,0.102,-0.224
0.327999999999999,0.106,-0.232
0.332000000000001,0.11,-0.232
0.336000000000002,0.114,-0.24
0.34,0.122,-0.248
0.344000000000001,0.126,-0.256
0.347999999999999,0.134,-0.264
0.352,0.138,-0.264
0.356000000000002,0.142,-0.28
0.359999999999999,0.15,-0.28
0.364000000000001,0.158,-0.28
0.368000000000002,0.162,-0.28
0.372,0.166,-0.296
0.376000000000001,0.174,-0.296
0.379999999999999,0.178,-0.296
0.384,0.186,-0.296
0.388000000000002,0.19,-0.296
0.391999999999999,0.198,-0.304
0.396000000000001,0.198,-0.312
0.400000000000002,0.206,-0.304
0.404,0.206,-0.312
0.408000000000001,0.21,-0.32
0.411999999999999,0.218,-0.312
0.416,0.222,-0.328
0.420000000000002,0.226,-0.328
0.423999999999999,0.23,-0.328
0.428000000000001,0.234,-0.336
0.432000000000002,0.242,-0.336
0.436,0.242,-0.328
0.440000000000001,0.246,-0.336
0.443999999999999,0.25,-0.336
0.448,0.258,-0.344
0.452000000000002,0.258,-0.352
0.456,0.262,-0.344
0.460000000000001,0.266,-0.352
0.464000000000002,0.266,-0.352
0.468,0.274,-0.352
0.472000000000001,0.27,-0.344
0.475999999999999,0.274,-0.352
0.48,0.282,-0.352
0.484000000000002,0.282,-0.352
0.488,0.286,-0.352
0.492000000000001,0.286,-0.352
0.495999999999999,0.286,-0.352
0.5,0.29,-0.352
0.504000000000001,0.29,-0.344
0.507999999999999,0.294,-0.344
0.512,0.294,-0.336
0.516000000000002,0.294,-0.344
0.52,0.298,-0.344
0.524000000000001,0.298,-0.336
0.527999999999999,0.298,-0.336
0.532,0.298,-0.328
0.536000000000001,0.302,-0.328
0.539999999999999,0.298,-0.328
0.544,0.302,-0.328
0.548000000000002,0.302,-0.32
0.552,0.302,-0.312
0.556000000000001,0.302,-0.32
0.559999999999999,0.298,-0.304
0.564,0.298,-0.304
0.568000000000001,0.302,-0.304
0.571999999999999,0.298,-0.296
0.576000000000001,0.298,-0.296
0.580000000000002,0.298,-0.296
0.584,0.298,-0.288
0.588000000000001,0.298,-0.28
0.591999999999999,0.294,-0.28
0.596,0.29,-0.272
0.600000000000001,0.29,-0.272
0.603999999999999,0.29,-0.272
0.608000000000001,0.286,-0.256
0.612000000000002,0.286,-0.256
0.616,0.286,-0.24
0.620000000000001,0.282,-0.24
0.623999999999999,0.274,-0.232
0.628,0.278,-0.224
0.632000000000001,0.274,-0.224
0.635999999999999,0.27,-0.216
0.640000000000001,0.266,-0.2
0.644000000000002,0.266,-0.2
0.648,0.262,-0.192
0.652000000000001,0.258,-0.192
0.655999999999999,0.254,-0.176
0.66,0.25,-0.184
0.664000000000001,0.246,-0.168
0.667999999999999,0.242,-0.176
0.672000000000001,0.238,-0.152
0.676000000000002,0.234,-0.144
0.68,0.23,-0.152
0.684000000000001,0.222,-0.144
0.687999999999999,0.222,-0.128
0.692,0.214,-0.128
0.696000000000002,0.214,-0.12
0.699999999999999,0.206,-0.104
0.704000000000001,0.202,-0.104
0.708000000000002,0.194,-0.104
0.712,0.19,-0.08000001
0.716000000000001,0.186,-0.08000001
0.719999999999999,0.178,-0.072
0.724,0.174,-0.064
0.728000000000002,0.17,-0.056
0.731999999999999,0.162,-0.056
0.736000000000001,0.158,-0.048
0.740000000000002,0.146,-0.04
0.744,0.142,-0.024
0.748000000000001,0.134,-0.024
0.751999999999999,0.134,-0.016
0.756,0.122,-0.008
0.760000000000002,0.118,0
0.763999999999999,0.106,0
0.768000000000001,0.102,0.008
0.772000000000002,0.098,0.024
0.776,0.094,0.024
0.780000000000001,0.082,0.04
0.783999999999999,0.074,0.04
0.788,0.07,0.056
0.792000000000002,0.066,0.056
0.795999999999999,0.058,0.064
0.800000000000001,0.05,0.064
0.804000000000002,0.042,0.072
0.808,0.034,0.08000001
0.812000000000001,0.026,0.08800001
0.815999999999999,0.018,0.096
0.82,0.014,0.096
0.824000000000002,0.006,0.104
0.827999999999999,-0.002,0.112
0.832000000000001,-0.01,0.112
0.836000000000002,-0.022,0.128
0.84,-0.022,0.128
0.844000000000001,-0.03,0.136
0.847999999999999,-0.042,0.136
0.852,-0.05,0.144
0.856000000000002,-0.058,0.152
0.859999999999999,-0.062,0.16
0.864000000000001,-0.07,0.168
0.868000000000002,-0.078,0.176
0.872,-0.086,0.184
0.876000000000001,-0.094,0.184
0.879999999999999,-0.102,0.192
0.884,-0.11,0.2
0.888000000000002,-0.114,0.2
0.891999999999999,-0.122,0.208
0.896000000000001,-0.13,0.208
0.900000000000002,-0.138,0.216
0.904,-0.146,0.216
0.908000000000001,-0.154,0.224
0.911999999999999,-0.158,0.224
0.916,-0.162,0.232
0.920000000000002,-0.174,0.232
0.923999999999999,-0.182,0.232
0.928000000000001,-0.182,0.248
0.932000000000002,-0.19,0.248
0.936,-0.194,0.248
0.940000000000001,-0.202,0.256
0.943999999999999,-0.206,0.256
0.948,-0.214,0.256
0.952000000000002,-0.222,0.272
0.956,-0.226,0.264
0.960000000000001,-0.23,0.272
0.964000000000002,-0.238,0.264
0.968,-0.242,0.272
0.972000000000001,-0.25,0.272
0.975999999999999,-0.254,0.28
0.98,-0.262,0.28
0.984000000000002,-0.266,0.28
0.988,-0.266,0.28
0.992000000000001,-0.274,0.288
0.995999999999999,-0.278,0.28
1,-0.286,0.288
1.004,-0.286,0.288
1.008,-0.294,0.288
1.012,-0.298,0.296
1.016,-0.298,0.296
1.02,-0.306,0.296
1.024,-0.306,0.296
1.028,-0.31,0.288
1.032,-0.314,0.288
1.036,-0.318,0.288
1.04,-0.318,0.296
1.044,-0.322,0.288
1.048,-0.322,0.296
1.052,-0.322,0.296
1.056,-0.326,0.296
1.06,-0.33,0.28
1.064,-0.33,0.288
1.068,-0.334,0.288
1.072,-0.334,0.288
1.076,-0.334,0.28
1.08,-0.334,0.28
1.084,-0.334,0.28
1.088,-0.338,0.28
1.092,-0.334,0.272
1.096,-0.338,0.28
1.1,-0.33,0.264
1.104,-0.334,0.272
1.108,-0.33,0.264
1.112,-0.334,0.264
1.116,-0.33,0.264
1.12,-0.33,0.256
1.124,-0.33,0.256
1.128,-0.326,0.248
1.132,-0.326,0.248
1.136,-0.322,0.248
1.14,-0.322,0.24
1.144,-0.318,0.24
1.148,-0.314,0.232
1.152,-0.314,0.232
1.156,-0.31,0.224
1.16,-0.306,0.224
1.164,-0.306,0.208
1.168,-0.298,0.208
1.172,-0.294,0.208
1.176,-0.29,0.2
1.18,-0.29,0.2
1.184,-0.282,0.192
1.188,-0.278,0.184
1.192,-0.274,0.184
1.196,-0.266,0.168
1.2,-0.262,0.168
1.204,-0.258,0.16
1.208,-0.254,0.16
1.212,-0.25,0.152
1.216,-0.242,0.152
1.22,-0.238,0.136
1.224,-0.23,0.136
1.228,-0.226,0.128
1.232,-0.218,0.128
1.236,-0.21,0.12
1.24,-0.206,0.112
1.244,-0.202,0.104
1.248,-0.194,0.104
1.252,-0.186,0.096
1.256,-0.182,0.096
1.26,-0.178,0.08800001
1.264,-0.166,0.08000001
1.268,-0.162,0.072
1.272,-0.158,0.064
1.276,-0.15,0.056
1.28,-0.138,0.056
1.284,-0.13,0.048
1.288,-0.126,0.048
1.292,-0.114,0.032
1.296,-0.11,0.032
1.3,-0.098,0.016
1.304,-0.09,0.016
1.308,-0.082,0
1.312,-0.078,0
1.316,-0.066,-0.008
1.32,-0.058,-0.016
1.324,-0.05,-0.024
1.328,-0.042,-0.024
1.332,-0.034,-0.032
1.336,-0.022,-0.04
1.34,-0.018,-0.048
1.344,-0.01,-0.056
1.348,-0.002,-0.064
1.352,0.006,-0.064
1.356,0.014,-0.072
1.36,0.022,-0.08000001
1.364,0.03,-0.08000001
1.368,0.042,-0.08800001
1.372,0.05,-0.096
1.376,0.058,-0.104
1.38,0.066,-0.112
1.384,0.07,-0.12
1.388,0.078,-0.128
1.392,0.086,-0.128
1.396,0.094,-0.136
1.4,0.102,-0.144
1.404,0.11,-0.144
1.408,0.114,-0.152
1.412,0.126,-0.16
1.416,0.13,-0.168
1.42,0.138,-0.168
1.424,0.146,-0.176
1.428,0.158,-0.176
1.432,0.166,-0.184
1.436,0.174,-0.184
1.44,0.178,-0.192
1.444,0.186,-0.208
1.448,0.19,-0.2
1.452,0.198,-0.208
1.456,0.202,-0.208
1.46,0.21,-0.216
1.464,0.218,-0.224
1.468,0.226,-0.224
1.472,0.23,-0.232
1.476,0.238,-0.232
1.48,0.242,-0.232
1.484,0.25,-0.24
1.488,0.254,-0.248
1.492,0.258,-0.248
1.496,0.262,-0.256
1.5,0.266,-0.256
1.504,0.274,-0.256
1.508,0.278,-0.264
1.512,0.282,-0.264
1.516,0.286,-0.272
1.52,0.294,-0.264
1.524,0.298,-0.272
1.528,0.298,-0.28
1.532,0.302,-0.28
1.536,0.306,-0.28
1.54,0.306,-0.28
1.544,0.314,-0.288
1.548,0.318,-0.288
1.552,0.318,-0.28
1.556,0.322,-0.28
1.56,0.322,-0.288
1.564,0.322,-0.296
1.568,0.322,-0.288
1.572,0.322,-0.288
1.576,0.322,-0.296
1.58,0.322,-0.288
1.584,0.322,-0.296
1.588,0.322,-0.296
1.592,0.322,-0.288
1.596,0.322,-0.288
1.6,0.322,-0.296
1.604,0.322,-0.288
1.608,0.322,-0.288
1.612,0.322,-0.296
1.616,0.322,-0.288
1.62,0.322,-0.288
1.624,0.322,-0.288
1.628,0.322,-0.288
1.632,0.322,-0.296
1.636,0.322,-0.288
1.64,0.322,-0.28
1.644,0.322,-0.288
1.648,0.322,-0.288
1.652,0.322,-0.28
1.656,0.322,-0.272
1.66,0.322,-0.28
1.664,0.322,-0.272
1.668,0.322,-0.264
1.672,0.322,-0.272
1.676,0.322,-0.256
1.68,0.322,-0.264
1.684,0.322,-0.264
1.688,0.322,-0.256
1.692,0.318,-0.256
1.696,0.322,-0.248
1.7,0.314,-0.248
1.704,0.31,-0.248
1.708,0.306,-0.248
1.712,0.302,-0.24
1.716,0.298,-0.24
1.72,0.294,-0.232
1.724,0.29,-0.224
1.728,0.286,-0.216
1.732,0.282,-0.216
1.736,0.278,-0.208
1.74,0.274,-0.2
1.744,0.266,-0.2
1.748,0.266,-0.2
1.752,0.258,-0.192
1.756,0.25,-0.192
1.76,0.246,-0.184
1.764,0.242,-0.176
1.768,0.234,-0.168
1.772,0.226,-0.168
1.776,0.222,-0.16
1.78,0.222,-0.16
1.784,0.21,-0.16
1.788,0.206,-0.152
1.792,0.198,-0.144
1.796,0.194,-0.136
1.8,0.182,-0.128
1.804,0.178,-0.12
1.808,0.17,-0.12
1.812,0.162,-0.104
1.816,0.154,-0.104
1.82,0.15,-0.104
1.824,0.142,-0.096
1.828,0.134,-0.08800001
1.832,0.126,-0.08000001
1.836,0.118,-0.08000001
1.84,0.114,-0.072
1.844,0.102,-0.064
1.848,0.094,-0.056
1.852,0.086,-0.048
1.856,0.078,-0.048
1.86,0.07,-0.04
1.864,0.066,-0.032
1.868,0.058,-0.024
1.872,0.046,-0.016
1.876,0.038,-0.016
1.88,0.03,0
1.884,0.026,0
1.888,0.014,0.008
1.892,0.002,0.008
1.896,-0.002,0.024
1.9,-0.01,0.032
1.904,-0.018,0.032
1.908,-0.03,0.04
1.912,-0.038,0.048
1.916,-0.046,0.048
1.92,-0.058,0.056
1.924,-0.062,0.064
1.928,-0.066,0.072
1.932,-0.078,0.08000001
1.936,-0.09,0.08000001
1.94,-0.098,0.08800001
1.944,-0.102,0.08800001
1.948,-0.11,0.096
1.952,-0.122,0.104
1.956,-0.126,0.104
1.96,-0.134,0.112
1.964,-0.142,0.12
1.968,-0.15,0.12
1.972,-0.162,0.128
1.976,-0.17,0.128
1.98,-0.178,0.136
1.984,-0.182,0.136
1.988,-0.19,0.144
1.992,-0.194,0.152
1.996,-0.202,0.16
2,-0.206,0.16
2.004,-0.214,0.16
2.008,-0.222,0.168
2.012,-0.226,0.176
2.016,-0.234,0.176
2.02,-0.242,0.184
2.024,-0.246,0.184
2.028,-0.254,0.184
2.032,-0.258,0.192
2.036,-0.266,0.2
2.04,-0.27,0.192
2.044,-0.278,0.208
2.048,-0.286,0.208
2.052,-0.29,0.208
2.056,-0.29,0.216
2.06,-0.298,0.216
2.064,-0.302,0.224
2.068,-0.31,0.224
2.072,-0.31,0.224
2.076,-0.314,0.232
2.08,-0.318,0.232
2.084,-0.322,0.232
2.088,-0.326,0.24
2.092,-0.326,0.24
2.096,-0.326,0.248
2.1,-0.33,0.248
2.104,-0.338,0.248
2.108,-0.342,0.256
2.112,-0.342,0.256
2.116,-0.342,0.256
2.12,-0.346,0.264
2.124,-0.35,0.256
2.128,-0.35,0.256
2.132,-0.346,0.264
2.136,-0.35,0.264
2.14,-0.35,0.272
2.144,-0.354,0.264
2.148,-0.354,0.272
2.152,-0.35,0.272
2.156,-0.354,0.264
2.16,-0.354,0.272
2.164,-0.35,0.264
2.168,-0.35,0.272
2.172,-0.346,0.264
2.176,-0.346,0.272
2.18,-0.346,0.264
2.184,-0.342,0.264
2.188,-0.346,0.272
2.192,-0.342,0.272
2.196,-0.342,0.264
2.2,-0.338,0.272
2.204,-0.334,0.264
2.208,-0.33,0.264
2.212,-0.326,0.264
2.216,-0.326,0.256
2.22,-0.322,0.264
2.224,-0.318,0.256
2.228,-0.314,0.256
2.232,-0.31,0.256
2.236,-0.306,0.248
2.24,-0.302,0.248
2.244,-0.298,0.24
2.248,-0.29,0.248
2.252,-0.286,0.24
2.256,-0.282,0.24
2.26,-0.274,0.232
2.264,-0.27,0.232
2.268,-0.262,0.232
2.272,-0.258,0.224
2.276,-0.254,0.224
2.28,-0.246,0.216
2.284,-0.242,0.216
2.288,-0.238,0.216
2.292,-0.23,0.208
2.296,-0.222,0.208
2.3,-0.214,0.2
2.304,-0.21,0.2
2.308,-0.202,0.192
2.312,-0.194,0.192
2.316,-0.19,0.192
2.32,-0.186,0.184
2.324,-0.174,0.176
2.328,-0.174,0.168
2.332,-0.166,0.168
2.336,-0.154,0.16
2.34,-0.15,0.152
2.344,-0.142,0.144
2.348,-0.134,0.144
2.352,-0.126,0.144
2.356,-0.118,0.136
2.36,-0.11,0.136
2.364,-0.098,0.12
2.368,-0.094,0.112
2.372,-0.082,0.12
2.376,-0.074,0.112
2.38,-0.07,0.096
2.384,-0.058,0.096
2.388,-0.054,0.096
2.392,-0.046,0.08800001
2.396,-0.034,0.08000001
2.4,-0.026,0.072
2.404,-0.018,0.072
2.408,-0.01,0.064
2.412,-0.002,0.056
2.416,0.006,0.048
2.42,0.014,0.04
2.424,0.022,0.04
2.428,0.03,0.032
2.432,0.038,0.024
2.436,0.046,0.016
2.44,0.054,0.008
2.444,0.066,0.008
2.448,0.07,0
2.452,0.074,-0.016
2.456,0.082,-0.016
2.46,0.09,-0.024
2.464,0.098,-0.032
2.468,0.106,-0.032
2.472,0.114,-0.04
2.476,0.122,-0.048
2.48,0.134,-0.056
2.484,0.138,-0.064
2.488,0.146,-0.072
2.492,0.15,-0.072
2.496,0.158,-0.08000001
2.5,0.166,-0.08800001
2.504,0.174,-0.096
2.508,0.178,-0.096
2.512,0.186,-0.104
2.516,0.19,-0.104
2.52,0.198,-0.112
2.524,0.202,-0.12
2.528,0.21,-0.136
2.532,0.214,-0.136
2.536,0.222,-0.152
2.54,0.226,-0.152
2.544,0.23,-0.152
2.548,0.242,-0.16
2.552,0.238,-0.16
2.556,0.246,-0.168
2.56,0.25,-0.176
2.564,0.262,-0.184
2.568,0.262,-0.184
2.572,0.262,-0.192
2.576,0.27,-0.2
2.58,0.274,-0.2
2.584,0.278,-0.208
2.588,0.282,-0.216
2.592,0.286,-0.224
2.596,0.29,-0.224
2.6,0.29,-0.224
2.604,0.294,-0.232
2.608,0.298,-0.232
2.612,0.298,-0.248
2.616,0.302,-0.24
2.62,0.31,-0.248
2.624,0.306,-0.24
2.628,0.31,-0.256
2.632,0.314,-0.264
2.636,0.318,-0.256
2.64,0.318,-0.272
2.644,0.322,-0.272
2.648,0.318,-0.272
2.652,0.318,-0.272
2.656,0.322,-0.28
2.66,0.322,-0.28
2.664,0.322,-0.288
2.668,0.322,-0.28
2.672,0.322,-0.296
2.676,0.322,-0.288
2.68,0.322,-0.288
2.684,0.322,-0.288
2.688,0.322,-0.296
2.692,0.322,-0.296
2.696,0.322,-0.296
2.7,0.322,-0.296
2.704,0.322,-0.304
2.708,0.322,-0.296
2.712,0.318,-0.296
2.716,0.318,-0.304
2.72,0.322,-0.304
2.724,0.314,-0.296
2.728,0.31,-0.312
2.732,0.314,-0.304
2.736,0.31,-0.304
2.74,0.306,-0.304
2.744,0.302,-0.304
2.748,0.306,-0.304
2.752,0.302,-0.296
2.756,0.298,-0.304
2.76,0.294,-0.304
2.764,0.294,-0.304
2.768,0.286,-0.296
2.772,0.286,-0.288
2.776,0.282,-0.296
2.78,0.274,-0.296
2.784,0.274,-0.288
2.788,0.27,-0.288
2.792,0.262,-0.288
2.796,0.262,-0.28
2.8,0.254,-0.28
2.804,0.254,-0.28
2.808,0.246,-0.28
2.812,0.242,-0.28
2.816,0.242,-0.272
2.82,0.234,-0.272
2.824,0.222,-0.272
2.828,0.222,-0.264
2.832,0.218,-0.256
2.836,0.21,-0.256
2.84,0.206,-0.248
2.844,0.202,-0.24
2.848,0.194,-0.24
2.852,0.19,-0.24
2.856,0.182,-0.232
2.86,0.178,-0.232
2.864,0.174,-0.232
2.868,0.162,-0.216
2.872,0.158,-0.216
2.876,0.15,-0.208
2.88,0.146,-0.208
2.884,0.138,-0.208
2.888,0.13,-0.192
2.892,0.126,-0.192
2.896,0.118,-0.184
2.9,0.11,-0.176
2.904,0.106,-0.176
2.908,0.098,-0.168
2.912,0.09,-0.16
2.916,0.082,-0.152
2.92,0.078,-0.152
2.924,0.07,-0.144
2.928,0.066,-0.136
2.932,0.058,-0.128
2.936,0.05,-0.12
2.94,0.042,-0.12
2.944,0.034,-0.112
2.948,0.026,-0.104
2.952,0.022,-0.096
2.956,0.014,-0.096
2.96,0.006,-0.08800001
2.964,-0.002,-0.072
2.968,-0.01,-0.072
2.972,-0.014,-0.064
2.976,-0.022,-0.048
2.98,-0.03,-0.056
2.984,-0.034,-0.048
2.988,-0.042,-0.032
2.992,-0.05,-0.024
2.996,-0.058,-0.024
3,-0.062,-0.016
3.004,-0.07,-0.008
3.008,-0.074,0
3.012,-0.086,0.008
3.016,-0.094,0.016
3.02,-0.098,0.016
3.024,-0.106,0.032
3.028,-0.118,0.024
3.032,-0.122,0.04
3.036,-0.126,0.048
3.04,-0.134,0.056
3.044,-0.138,0.056
3.048,-0.146,0.072
3.052,-0.15,0.08000001
3.056,-0.162,0.08000001
3.06,-0.166,0.08800001
3.064,-0.17,0.096
3.068,-0.174,0.096
3.072,-0.182,0.112
3.076,-0.186,0.112
3.08,-0.19,0.12
3.084,-0.194,0.12
3.088,-0.198,0.128
3.092,-0.202,0.136
3.096,-0.21,0.136
3.1,-0.214,0.152
3.104,-0.218,0.16
3.108,-0.222,0.168
3.112,-0.226,0.16
3.116,-0.23,0.176
3.12,-0.234,0.176
3.124,-0.238,0.184
3.128,-0.242,0.184
3.132,-0.246,0.192
3.136,-0.25,0.2
3.14,-0.25,0.208
3.144,-0.258,0.208
3.148,-0.262,0.216
3.152,-0.266,0.216
3.156,-0.262,0.224
3.16,-0.27,0.224
3.164,-0.274,0.24
3.168,-0.274,0.24
3.172,-0.274,0.24
3.176,-0.278,0.248
3.18,-0.278,0.248
3.184,-0.282,0.256
3.188,-0.286,0.264
3.192,-0.286,0.264
3.196,-0.286,0.264
3.2,-0.286,0.272
3.204,-0.29,0.272
3.208,-0.29,0.28
3.212,-0.286,0.288
3.216,-0.29,0.288
3.22,-0.29,0.288
3.224,-0.29,0.296
3.228,-0.29,0.296
3.232,-0.29,0.296
3.236,-0.286,0.296
3.24,-0.29,0.304
3.244,-0.286,0.304
3.248,-0.282,0.304
3.252,-0.286,0.304
3.256,-0.286,0.312
3.26,-0.282,0.304
3.264,-0.278,0.312
3.268,-0.282,0.32
3.272,-0.278,0.312
3.276,-0.274,0.312
3.28,-0.27,0.312
3.284,-0.27,0.312
3.288,-0.266,0.32
3.292,-0.266,0.312
3.296,-0.258,0.32
3.3,-0.258,0.32
3.304,-0.258,0.312
3.308,-0.25,0.312
3.312,-0.25,0.312
3.316,-0.246,0.304
3.32,-0.238,0.312
3.324,-0.238,0.304
3.328,-0.234,0.312
3.332,-0.23,0.304
3.336,-0.222,0.304
3.34,-0.222,0.296
3.344,-0.214,0.296
3.348,-0.21,0.296
3.352,-0.206,0.296
3.356,-0.202,0.288
3.36,-0.194,0.288
3.364,-0.19,0.288
3.368,-0.186,0.288
3.372,-0.186,0.272
3.376,-0.182,0.272
3.38,-0.174,0.264
3.384,-0.17,0.272
3.388,-0.166,0.264
3.392,-0.158,0.256
3.396,-0.154,0.248
3.4,-0.15,0.248
3.404,-0.142,0.248
3.408,-0.134,0.24
3.412,-0.13,0.24
3.416,-0.126,0.232
3.42,-0.122,0.224
3.424,-0.114,0.216
3.428,-0.11,0.208
3.432,-0.102,0.216
3.436,-0.094,0.2
3.44,-0.09,0.2
3.444,-0.082,0.192
3.448,-0.078,0.184
3.452,-0.07,0.184
3.456,-0.062,0.176
3.46,-0.058,0.168
3.464,-0.054,0.16
3.468,-0.046,0.152
3.472,-0.038,0.144
3.476,-0.03,0.144
3.48,-0.026,0.136
3.484,-0.018,0.128
3.488,-0.01,0.12
3.492,-0.006,0.112
3.496,-0.002,0.104
3.5,0.006,0.096
3.504,0.01,0.096
3.508,0.018,0.08800001
3.512,0.022,0.08000001
3.516,0.03,0.072
3.52,0.038,0.072
3.524,0.046,0.056
3.528,0.05,0.048
3.532,0.054,0.04
3.536,0.062,0.032
3.54,0.066,0.032
3.544,0.07,0.024
3.548,0.078,0.008
3.552,0.082,0
3.556,0.09,-0.008
3.56,0.09,-0.016
3.564,0.098,-0.024
3.568,0.102,-0.032
3.572,0.106,-0.04
3.576,0.114,-0.04
3.58,0.122,-0.056
3.584,0.126,-0.056
3.588,0.134,-0.072
3.592,0.134,-0.08000001
3.596,0.142,-0.08800001
3.6,0.142,-0.08800001
3.604,0.15,-0.096
3.608,0.158,-0.104
3.612,0.158,-0.12
3.616,0.166,-0.12
3.62,0.17,-0.136
3.624,0.174,-0.136
3.628,0.178,-0.144
3.632,0.182,-0.16
3.636,0.186,-0.16
3.64,0.19,-0.168
3.644,0.194,-0.168
3.648,0.198,-0.184
3.652,0.202,-0.184
3.656,0.202,-0.192
3.66,0.206,-0.2
3.664,0.21,-0.208
3.668,0.21,-0.216
3.672,0.218,-0.216
3.676,0.222,-0.224
3.68,0.222,-0.232
3.684,0.226,-0.24
3.688,0.222,-0.24
3.692,0.23,-0.248
3.696,0.234,-0.248
3.7,0.234,-0.256
3.704,0.234,-0.264
3.708,0.238,-0.272
3.712,0.242,-0.28
3.716,0.242,-0.28
3.72,0.242,-0.288
3.724,0.246,-0.288
3.728,0.246,-0.296
3.732,0.25,-0.296
3.736,0.25,-0.296
3.74,0.246,-0.312
3.744,0.254,-0.312
3.748,0.25,-0.312
3.752,0.25,-0.312
3.756,0.254,-0.32
3.76,0.254,-0.32
3.764,0.254,-0.328
3.768,0.254,-0.328
3.772,0.258,-0.336
3.776,0.254,-0.336
3.78,0.258,-0.304
