Model,MDO34,
-10.256,0.158,0.056
-10.252,0.162,0.056
-10.248,0.17,0.064
-10.244,0.166,0.064
-10.24,0.178,0.072
-10.236,0.17,0.064
-10.232,0.182,0.08000001
-10.228,0.178,0.072
-10.224,0.182,0.08000001
-10.22,0.182,0.08800001
-10.216,0.178,0.096
-10.212,0.186,0.08800001
-10.208,0.182,0.096
-10.204,0.186,0.096
-10.2,0.186,0.096
-10.196,0.19,0.096
-10.192,0.178,0.104
-10.188,0.198,0.104
-10.184,0.182,0.104
-10.18,0.194,0.112
-10.176,0.182,0.104
-10.172,0.182,0.112
-10.168,0.182,0.112
-10.164,0.17,0.12
-10.16,0.178,0.112
-10.156,0.17,0.112
-10.152,0.17,0.112
-10.148,0.166,0.112
-10.144,0.162,0.112
-10.14,0.162,0.104
-10.136,0.15,0.104
-10.132,0.15,0.104
-10.128,0.142,0.104
-10.124,0.134,0.112
-10.12,0.134,0.104
-10.116,0.13,0.096
-10.112,0.118,0.096
-10.108,0.118,0.096
-10.104,0.106,0.08800001
-10.1,0.106,0.08800001
-10.096,0.102,0.08800001
-10.092,0.094,0.08000001
-10.088,0.094,0.08000001
-10.084,0.074,0.08000001
-10.08,0.074,0.08000001
-10.076,0.058,0.072
-10.072,0.058,0.064
-10.068,0.054,0.064
-10.064,0.034,0.064
-10.06,0.042,0.056
-10.056,0.018,0.056
-10.052,0.022,0.056
-10.048,0.002,0.048
-10.044,-0.006,0.032
-10.04,-0.006,0.032
-10.036,-0.026,0.024
-10.032,-0.022,0.024
-10.028,-0.046,0.016
-10.024,-0.05,0.016
-10.02,-0.062,0.008
-10.016,-0.074,0
-10.012,-0.078,-0.008
-10.008,-0.098,-0.016
-10.004,-0.098,-0.024
-10,-0.114,-0.024
-9.996,-0.126,-0.032
-9.992,-0.134,-0.04
-9.988,-0.15,-0.048
-9.984,-0.154,-0.048
-9.98,-0.17,-0.064
-9.976,-0.178,-0.064
-9.972,-0.186,-0.072
-9.968,-0.198,-0.08800001
-9.964,-0.206,-0.08000001
-9.96,-0.218,-0.096
-9.956,-0.226,-0.104
-9.952,-0.238,-0.112
-9.948,-0.254,-0.12
-9.944,-0.258,-0.128
-9.94,-0.274,-0.136
-9.936,-0.282,-0.136
-9.932,-0.29,-0.144
-9.928,-0.302,-0.16
-9.924,-0.31,-0.16
-9.92,-0.33,-0.168
-9.916,-0.334,-0.176
-9.912,-0.342,-0.184
-9.908,-0.35,-0.192
-9.904,-0.362,-0.192
-9.9,-0.382,-0.208
-9.896,-0.382,-0.208
-9.892,-0.394,-0.224
-9.888,-0.398,-0.224
-9.884,-0.402,-0.232
-9.88,-0.418,-0.24
-9.876,-0.422,-0.24
-9.872,-0.434,-0.248
-9.868,-0.434,-0.256
-9.864,-0.438,-0.264
-9.86,-0.454,-0.264
-9.856,-0.454,-0.272
-9.852,-0.466,-0.28
-9.848,-0.474,-0.28
-9.844,-0.474,-0.296
-9.84,-0.482,-0.296
-9.836,-0.482,-0.304
-9.832,-0.498,-0.312
-9.828,-0.498,-0.312
-9.824,-0.506,-0.312
-9.82,-0.5100001,-0.32
-9.816,-0.506,-0.328
-9.812,-0.522,-0.336
-9.808,-0.522,-0.336
-9.804,-0.526,-0.344
-9.8,-0.534,-0.344
-9.796,-0.534,-0.352
-9.792,-0.53,-0.352
-9.788,-0.514,-0.352
-9.784,-0.522,-0.36
-9.78,-0.53,-0.368
-9.776,-0.534,-0.368
-9.772,-0.53,-0.376
-9.768,-0.53,-0.368
-9.764,-0.534,-0.376
-9.76,-0.534,-0.376
-9.756,-0.546,-0.376
-9.752,-0.534,-0.376
-9.748,-0.538,-0.376
-9.744,-0.534,-0.384
-9.74,-0.534,-0.376
-9.736,-0.538,-0.392
-9.732,-0.53,-0.384
-9.728,-0.538,-0.376
-9.724,-0.522,-0.384
-9.72,-0.53,-0.376
-9.716,-0.53,-0.384
-9.712,-0.518,-0.376
-9.708,-0.522,-0.376
-9.704,-0.514,-0.384
-9.7,-0.5100001,-0.376
-9.696,-0.5100001,-0.376
-9.692,-0.506,-0.384
-9.688,-0.498,-0.376
-9.684,-0.494,-0.368
-9.68,-0.486,-0.376
-9.676,-0.482,-0.368
-9.672,-0.478,-0.376
-9.668,-0.474,-0.368
-9.664,-0.462,-0.368
-9.66,-0.458,-0.368
-9.656,-0.454,-0.368
-9.652,-0.446,-0.36
-9.648,-0.442,-0.352
-9.644,-0.434,-0.352
-9.64,-0.43,-0.352
-9.636,-0.418,-0.344
-9.632,-0.414,-0.352
-9.628,-0.398,-0.328
-9.624,-0.394,-0.344
-9.62,-0.382,-0.328
-9.616,-0.374,-0.328
-9.612,-0.362,-0.312
-9.608,-0.358,-0.312
-9.604,-0.346,-0.312
-9.6,-0.334,-0.304
-9.596,-0.326,-0.296
-9.592,-0.314,-0.296
-9.588,-0.31,-0.296
-9.584,-0.298,-0.288
-9.58,-0.29,-0.272
-9.576,-0.274,-0.28
-9.572,-0.27,-0.256
-9.568,-0.258,-0.264
-9.564,-0.246,-0.256
-9.56,-0.238,-0.248
-9.556,-0.222,-0.24
-9.552,-0.214,-0.24
-9.548,-0.202,-0.224
-9.544,-0.194,-0.216
-9.54,-0.182,-0.216
-9.536,-0.178,-0.208
-9.532,-0.166,-0.2
-9.528,-0.154,-0.2
-9.524,-0.142,-0.192
-9.52,-0.126,-0.184
-9.516,-0.122,-0.176
-9.512,-0.11,-0.168
-9.508,-0.098,-0.16
-9.504,-0.086,-0.16
-9.5,-0.074,-0.152
-9.496,-0.066,-0.136
-9.492,-0.05,-0.144
-9.488,-0.042,-0.136
-9.484,-0.03,-0.12
-9.48,-0.026,-0.12
-9.476,-0.014,-0.112
-9.472,-0.002,-0.104
-9.468,0.006,-0.096
-9.464,0.018,-0.096
-9.46,0.026,-0.08800001
-9.456,0.038,-0.08000001
-9.452,0.046,-0.072
-9.448,0.058,-0.064
-9.444,0.066,-0.056
-9.44,0.07,-0.056
-9.436,0.082,-0.04
-9.432,0.09,-0.04
-9.428,0.098,-0.032
-9.424,0.106,-0.032
-9.42,0.11,-0.016
-9.416,0.122,-0.016
-9.412,0.13,-0.008
-9.408,0.138,-0.008
-9.404,0.146,0
-9.4,0.15,0.008
-9.396,0.162,0.008
-9.392,0.17,0.016
-9.388,0.17,0.024
-9.384,0.178,0.032
-9.38,0.19,0.032
-9.376,0.186,0.032
-9.372,0.198,0.048
-9.368,0.194,0.048
-9.364,0.206,0.056
-9.36,0.214,0.064
-9.356,0.214,0.064
-9.352,0.222,0.064
-9.348,0.226,0.064
-9.344,0.234,0.072
-9.34,0.234,0.072
-9.336,0.246,0.08000001
-9.332,0.242,0.08800001
-9.328,0.242,0.08000001
-9.324,0.246,0.08000001
-9.32,0.25,0.08800001
-9.316,0.254,0.08800001
-9.312,0.254,0.096
-9.308,0.258,0.096
-9.304,0.262,0.096
-9.3,0.254,0.096
-9.296,0.27,0.096
-9.292,0.258,0.104
-9.288,0.262,0.104
-9.284,0.266,0.096
-9.28,0.258,0.104
-9.276,0.27,0.104
-9.272,0.254,0.096
-9.268,0.266,0.104
-9.264,0.262,0.104
-9.26,0.254,0.096
-9.256,0.262,0.096
-9.252,0.246,0.104
-9.248,0.266,0.104
-9.244,0.246,0.104
-9.24,0.25,0.096
-9.236,0.246,0.104
-9.232,0.234,0.096
-9.228,0.25,0.096
-9.224,0.222,0.096
-9.22,0.238,0.096
-9.216,0.222,0.096
-9.212,0.218,0.096
-9.208,0.226,0.08800001
-9.204,0.206,0.096
-9.2,0.214,0.08800001
-9.196,0.194,0.08800001
-9.192,0.198,0.08000001
-9.188,0.194,0.08000001
-9.184,0.178,0.08000001
-9.18,0.186,0.072
-9.176,0.162,0.072
-9.172,0.17,0.072
-9.168,0.154,0.072
-9.164,0.15,0.064
-9.16,0.146,0.056
-9.156,0.126,0.056
-9.152,0.134,0.048
-9.148,0.118,0.04
-9.144,0.11,0.04
-9.14,0.102,0.04
-9.136,0.09,0.032
-9.132,0.086,0.024
-9.128,0.07,0.024
-9.124,0.066,0.024
-9.12,0.058,0.008
-9.116,0.046,0.008
-9.112,0.038,0
-9.108,0.022,-0.008
-9.104,0.014,-0.008
-9.1,0.01,-0.008
-9.096,-0.006,-0.016
-9.092,-0.01,-0.024
-9.088,-0.026,-0.032
-9.084,-0.038,-0.032
-9.08,-0.05,-0.04
-9.076,-0.062,-0.048
-9.072,-0.066,-0.048
-9.068,-0.086,-0.064
-9.064,-0.086,-0.064
-9.06,-0.102,-0.072
-9.056,-0.118,-0.08000001
-9.052,-0.122,-0.08000001
-9.048,-0.142,-0.096
-9.044,-0.142,-0.104
-9.04,-0.162,-0.104
-9.036,-0.17,-0.112
-9.032,-0.182,-0.112
-9.028,-0.194,-0.12
-9.024,-0.194,-0.128
-9.02,-0.214,-0.136
-9.016,-0.218,-0.152
-9.012,-0.234,-0.152
-9.008,-0.246,-0.152
-9.004,-0.25,-0.16
-9,-0.27,-0.16
-8.996,-0.274,-0.168
-8.992,-0.286,-0.176
-8.988,-0.298,-0.176
-8.984,-0.31,-0.184
-8.98,-0.318,-0.192
-8.976,-0.326,-0.192
-8.972,-0.338,-0.2
-8.968,-0.35,-0.208
-8.964,-0.354,-0.216
-8.96,-0.366,-0.224
-8.956,-0.366,-0.224
-8.952,-0.378,-0.232
-8.948,-0.39,-0.24
-8.944,-0.394,-0.24
-8.94,-0.406,-0.24
-8.936,-0.414,-0.24
-8.932,-0.414,-0.248
-8.928,-0.422,-0.256
-8.924,-0.426,-0.256
-8.92,-0.438,-0.264
-8.916,-0.442,-0.272
-8.912,-0.446,-0.272
-8.908,-0.454,-0.272
-8.904,-0.454,-0.272
-8.9,-0.462,-0.288
-8.896,-0.462,-0.288
-8.892,-0.466,-0.288
-8.888,-0.478,-0.296
-8.884,-0.478,-0.296
-8.88,-0.486,-0.296
-8.876,-0.49,-0.296
-8.872,-0.49,-0.296
-8.868,-0.498,-0.296
-8.864,-0.482,-0.304
-8.86,-0.482,-0.304
-8.856,-0.486,-0.304
-8.852,-0.486,-0.304
-8.848,-0.494,-0.312
-8.844,-0.49,-0.304
-8.84,-0.498,-0.304
-8.836,-0.49,-0.312
-8.832,-0.494,-0.312
-8.828,-0.494,-0.312
-8.824,-0.494,-0.312
-8.82,-0.498,-0.312
-8.816,-0.494,-0.312
-8.812,-0.498,-0.312
-8.808,-0.486,-0.304
-8.804,-0.49,-0.312
-8.8,-0.486,-0.304
-8.796,-0.49,-0.304
-8.792,-0.482,-0.312
-8.788,-0.482,-0.312
-8.784,-0.478,-0.304
-8.78,-0.474,-0.304
-8.776,-0.47,-0.304
-8.772,-0.466,-0.296
-8.768,-0.466,-0.288
-8.764,-0.458,-0.288
-8.76,-0.454,-0.288
-8.756,-0.446,-0.288
-8.752,-0.446,-0.28
-8.748,-0.438,-0.28
-8.744,-0.438,-0.28
-8.74,-0.43,-0.272
-8.736,-0.422,-0.272
-8.732,-0.418,-0.272
-8.728,-0.406,-0.256
-8.724,-0.402,-0.256
-8.72,-0.394,-0.256
-8.716,-0.39,-0.256
-8.712,-0.378,-0.248
-8.708,-0.37,-0.248
-8.704,-0.358,-0.24
-8.7,-0.354,-0.232
-8.696,-0.35,-0.232
-8.692,-0.338,-0.224
-8.688,-0.33,-0.216
-8.684,-0.318,-0.208
-8.68,-0.314,-0.208
-8.676,-0.298,-0.2
-8.672,-0.298,-0.2
-8.668,-0.282,-0.2
-8.664,-0.274,-0.184
-8.66,-0.258,-0.176
-8.656,-0.25,-0.168
-8.652,-0.242,-0.16
-8.648,-0.23,-0.16
-8.644,-0.222,-0.16
-8.64,-0.21,-0.152
-8.636,-0.202,-0.144
-8.632,-0.19,-0.144
-8.628,-0.186,-0.128
-8.624,-0.174,-0.12
-8.62,-0.166,-0.12
-8.616,-0.15,-0.112
-8.612,-0.142,-0.112
-8.608,-0.134,-0.096
-8.604,-0.122,-0.096
-8.6,-0.114,-0.096
-8.596,-0.098,-0.08000001
-8.592,-0.09,-0.08000001
-8.588,-0.078,-0.064
-8.584,-0.066,-0.064
-8.58,-0.054,-0.064
-8.576,-0.042,-0.048
-8.572,-0.038,-0.04
-8.568,-0.022,-0.04
-8.564,-0.014,-0.032
-8.56,-0.002,-0.024
-8.556,0.006,-0.016
-8.552,0.018,-0.016
-8.548,0.026,-0.008
-8.544,0.038,-0.008
-8.54,0.046,0.008
-8.536,0.054,0.008
-8.532,0.066,0.016
-8.528,0.078,0.032
-8.524,0.078,0.032
-8.52,0.09,0.032
-8.516,0.098,0.032
-8.512,0.106,0.048
-8.508,0.118,0.048
-8.504,0.126,0.056
-8.5,0.13,0.048
-8.496,0.138,0.064
-8.492,0.146,0.072
-8.488,0.158,0.08000001
-8.484,0.162,0.08000001
-8.48,0.17,0.08800001
-8.476,0.178,0.08800001
-8.472,0.186,0.096
-8.468,0.19,0.08800001
-8.464,0.194,0.096
-8.46,0.206,0.096
-8.456,0.206,0.096
-8.452,0.218,0.104
-8.448,0.218,0.104
-8.444,0.218,0.104
-8.44,0.234,0.112
-8.436,0.226,0.12
-8.432,0.242,0.12
-8.428,0.242,0.12
-8.424,0.246,0.128
-8.42,0.254,0.128
-8.416,0.25,0.128
-8.412,0.266,0.128
-8.408,0.25,0.128
-8.404,0.266,0.128
-8.4,0.258,0.136
-8.396,0.266,0.128
-8.392,0.274,0.144
-8.388,0.266,0.136
-8.384,0.286,0.144
-8.38,0.27,0.144
-8.376,0.286,0.144
-8.372,0.278,0.144
-8.368,0.282,0.136
-8.364,0.286,0.136
-8.36,0.27,0.136
-8.356,0.286,0.136
-8.352,0.274,0.136
-8.348,0.282,0.136
-8.344,0.278,0.128
-8.34,0.274,0.136
-8.336,0.282,0.136
-8.332,0.27,0.128
-8.328,0.278,0.12
-8.324,0.27,0.128
-8.32,0.27,0.12
-8.316,0.27,0.12
-8.312,0.262,0.128
-8.308,0.262,0.112
-8.304,0.254,0.112
-8.3,0.254,0.112
-8.296,0.25,0.112
-8.292,0.246,0.104
-8.288,0.242,0.104
-8.284,0.242,0.096
-8.28,0.234,0.096
-8.276,0.23,0.096
-8.272,0.222,0.08800001
-8.268,0.218,0.08000001
-8.264,0.214,0.072
-8.26,0.202,0.072
-8.256,0.202,0.072
-8.252,0.194,0.064
-8.248,0.19,0.056
-8.244,0.182,0.056
-8.24,0.174,0.056
-8.236,0.174,0.048
-8.232,0.154,0.04
-8.228,0.158,0.032
-8.224,0.146,0.032
-8.22,0.138,0.024
-8.216,0.13,0.024
-8.212,0.118,0.016
-8.208,0.114,0.008
-8.204,0.102,0.008
-8.2,0.098,0
-8.196,0.086,-0.016
-8.192,0.078,-0.016
-8.188,0.07,-0.024
-8.184,0.054,-0.032
-8.18,0.058,-0.04
-8.176,0.038,-0.048
-8.172,0.038,-0.048
-8.168,0.022,-0.056
-8.164,0.014,-0.056
-8.16,0.006,-0.064
-8.156,-0.01,-0.08000001
-8.152,-0.014,-0.08000001
-8.148,-0.03,-0.08800001
-8.144,-0.034,-0.096
-8.14,-0.05,-0.104
-8.136,-0.054,-0.112
-8.132,-0.062,-0.112
-8.128,-0.074,-0.12
-8.124,-0.086,-0.128
-8.12,-0.098,-0.136
-8.116,-0.11,-0.136
-8.112,-0.118,-0.144
-8.108,-0.13,-0.152
-8.104,-0.142,-0.16
-8.1,-0.15,-0.168
-8.096,-0.162,-0.168
-8.092,-0.166,-0.168
-8.088,-0.182,-0.176
-8.084,-0.19,-0.184
-8.08,-0.198,-0.192
-8.076,-0.206,-0.192
-8.072,-0.214,-0.2
-8.068,-0.23,-0.208
-8.064,-0.234,-0.208
-8.06,-0.246,-0.216
-8.056,-0.254,-0.216
-8.052,-0.266,-0.224
-8.048,-0.274,-0.232
-8.044,-0.282,-0.24
-8.04,-0.294,-0.24
-8.036,-0.302,-0.248
-8.032,-0.31,-0.248
-8.028,-0.318,-0.248
-8.024,-0.322,-0.256
-8.02,-0.334,-0.256
-8.016,-0.346,-0.264
-8.012,-0.346,-0.272
-8.008,-0.358,-0.272
-8.004,-0.358,-0.272
-8,-0.37,-0.28
-7.996,-0.378,-0.28
-7.992,-0.382,-0.288
-7.988,-0.386,-0.288
-7.984,-0.394,-0.288
-7.98,-0.402,-0.296
-7.976,-0.402,-0.296
-7.972,-0.406,-0.304
-7.968,-0.414,-0.296
-7.964,-0.422,-0.296
-7.96,-0.426,-0.296
-7.956,-0.426,-0.304
-7.952,-0.434,-0.296
-7.948,-0.438,-0.296
-7.944,-0.442,-0.304
-7.94,-0.438,-0.304
-7.936,-0.442,-0.296
-7.932,-0.446,-0.304
-7.928,-0.446,-0.304
-7.924,-0.446,-0.312
-7.92,-0.45,-0.304
-7.916,-0.45,-0.304
-7.912,-0.454,-0.296
-7.908,-0.45,-0.304
-7.904,-0.446,-0.296
-7.9,-0.446,-0.296
-7.896,-0.45,-0.288
-7.892,-0.45,-0.304
-7.888,-0.446,-0.296
-7.884,-0.446,-0.296
-7.88,-0.446,-0.288
-7.876,-0.446,-0.28
-7.872,-0.442,-0.28
-7.868,-0.442,-0.28
-7.864,-0.438,-0.272
-7.86,-0.434,-0.272
-7.856,-0.43,-0.272
-7.852,-0.43,-0.264
-7.848,-0.422,-0.264
-7.844,-0.422,-0.264
-7.84,-0.414,-0.256
-7.836,-0.414,-0.248
-7.832,-0.41,-0.248
-7.828,-0.398,-0.24
-7.824,-0.394,-0.24
-7.82,-0.39,-0.248
-7.816,-0.386,-0.232
-7.812,-0.378,-0.232
-7.808,-0.37,-0.216
-7.804,-0.366,-0.216
-7.8,-0.358,-0.208
-7.796,-0.35,-0.2
-7.792,-0.338,-0.2
-7.788,-0.334,-0.2
-7.784,-0.326,-0.184
-7.78,-0.318,-0.176
-7.776,-0.314,-0.176
-7.772,-0.306,-0.176
-7.768,-0.29,-0.16
-7.764,-0.286,-0.16
-7.76,-0.278,-0.152
-7.756,-0.27,-0.152
-7.752,-0.258,-0.144
-7.748,-0.25,-0.128
-7.744,-0.242,-0.12
-7.74,-0.23,-0.12
-7.736,-0.222,-0.112
-7.732,-0.214,-0.104
-7.728,-0.206,-0.096
-7.724,-0.194,-0.096
-7.72,-0.186,-0.08800001
-7.716,-0.178,-0.08000001
-7.712,-0.166,-0.072
-7.708,-0.158,-0.064
-7.704,-0.15,-0.064
-7.7,-0.138,-0.056
-7.696,-0.126,-0.048
-7.692,-0.114,-0.04
-7.688,-0.106,-0.04
-7.684,-0.098,-0.024
-7.68,-0.086,-0.024
-7.676,-0.078,-0.016
-7.672,-0.07,0
-7.668,-0.058,0.008
-7.664,-0.046,0.008
-7.66,-0.034,0.024
-7.656,-0.026,0.024
-7.652,-0.014,0.032
-7.648,-0.006,0.04
-7.644,0.006,0.048
-7.64,0.014,0.048
-7.636,0.026,0.056
-7.632,0.034,0.064
-7.628,0.042,0.064
-7.624,0.046,0.072
-7.62,0.062,0.072
-7.616,0.07,0.08000001
-7.612,0.078,0.08800001
-7.608,0.082,0.096
-7.604,0.094,0.096
-7.6,0.106,0.104
-7.596,0.11,0.112
-7.592,0.118,0.104
-7.588,0.13,0.112
-7.584,0.134,0.12
-7.58,0.142,0.128
-7.576,0.15,0.128
-7.572,0.158,0.136
-7.568,0.166,0.136
-7.564,0.174,0.144
-7.56,0.182,0.144
-7.556,0.186,0.144
-7.552,0.19,0.152
-7.548,0.198,0.16
-7.544,0.202,0.16
-7.54,0.21,0.16
-7.536,0.214,0.168
-7.532,0.222,0.168
-7.528,0.226,0.168
-7.524,0.23,0.176
-7.52,0.234,0.176
-7.516,0.238,0.176
-7.512,0.242,0.176
-7.508,0.246,0.184
-7.504,0.25,0.184
-7.5,0.254,0.184
-7.496,0.258,0.184
-7.492,0.258,0.184
-7.488,0.262,0.192
-7.484,0.262,0.184
-7.48,0.266,0.192
-7.476,0.27,0.192
-7.472,0.27,0.2
-7.468,0.266,0.184
-7.464,0.27,0.184
-7.46,0.274,0.192
-7.456,0.274,0.192
-7.452,0.274,0.192
-7.448,0.274,0.184
-7.444,0.274,0.192
-7.44,0.274,0.192
-7.436,0.274,0.192
-7.432,0.274,0.184
-7.428,0.27,0.184
-7.424,0.27,0.176
-7.42,0.27,0.176
-7.416,0.27,0.176
-7.412,0.266,0.176
-7.408,0.266,0.168
-7.404,0.262,0.168
-7.4,0.258,0.16
-7.396,0.254,0.16
-7.392,0.258,0.152
-7.388,0.254,0.152
-7.384,0.25,0.152
-7.38,0.246,0.144
-7.376,0.242,0.144
-7.372,0.23,0.128
-7.368,0.23,0.128
-7.364,0.226,0.128
-7.36,0.222,0.128
-7.356,0.214,0.12
-7.352,0.21,0.112
-7.348,0.206,0.112
-7.344,0.206,0.104
-7.34,0.194,0.096
-7.336,0.19,0.096
-7.332,0.182,0.08800001
-7.328,0.178,0.08800001
-7.324,0.174,0.08000001
-7.32,0.166,0.072
-7.316,0.158,0.072
-7.312,0.15,0.064
-7.308,0.142,0.056
-7.304,0.138,0.056
-7.3,0.13,0.048
-7.296,0.126,0.04
-7.292,0.114,0.032
-7.288,0.102,0.032
-7.284,0.094,0.016
-7.28,0.09,0.008
-7.276,0.082,0.008
-7.272,0.074,-0.008
-7.268,0.066,-0.008
-7.264,0.058,-0.024
-7.26,0.05,-0.024
-7.256,0.038,-0.04
-7.252,0.03,-0.04
-7.248,0.026,-0.048
-7.244,0.01,-0.056
-7.24,0.006,-0.072
-7.236,-0.006,-0.072
-7.232,-0.014,-0.08000001
-7.228,-0.022,-0.08000001
-7.224,-0.034,-0.096
-7.22,-0.046,-0.096
-7.216,-0.054,-0.104
-7.212,-0.062,-0.12
-7.208,-0.07,-0.12
-7.204,-0.082,-0.128
-7.2,-0.09,-0.136
-7.196,-0.098,-0.152
-7.192,-0.106,-0.144
-7.188,-0.118,-0.16
-7.184,-0.126,-0.16
-7.18,-0.134,-0.168
-7.176,-0.146,-0.176
-7.172,-0.158,-0.176
-7.168,-0.162,-0.184
-7.164,-0.17,-0.2
-7.16,-0.182,-0.208
-7.156,-0.186,-0.208
-7.152,-0.194,-0.216
-7.148,-0.202,-0.216
-7.144,-0.21,-0.232
-7.14,-0.218,-0.232
-7.136,-0.226,-0.24
-7.132,-0.234,-0.24
-7.128,-0.242,-0.256
-7.124,-0.25,-0.256
-7.12,-0.254,-0.256
-7.116,-0.266,-0.264
-7.112,-0.274,-0.272
-7.108,-0.278,-0.272
-7.104,-0.286,-0.28
-7.1,-0.29,-0.28
-7.096,-0.298,-0.28
-7.092,-0.31,-0.28
-7.088,-0.31,-0.288
-7.084,-0.318,-0.296
-7.08,-0.322,-0.296
-7.076,-0.33,-0.288
-7.072,-0.334,-0.304
-7.068,-0.342,-0.304
-7.064,-0.346,-0.304
-7.06,-0.35,-0.304
-7.056,-0.354,-0.312
-7.052,-0.358,-0.304
-7.048,-0.366,-0.304
-7.044,-0.362,-0.304
-7.04,-0.37,-0.312
-7.036,-0.37,-0.304
-7.032,-0.374,-0.312
-7.028,-0.378,-0.304
-7.024,-0.378,-0.328
-7.02,-0.382,-0.312
-7.016,-0.382,-0.312
-7.012,-0.382,-0.304
-7.008,-0.382,-0.312
-7.004,-0.386,-0.312
-7,-0.382,-0.312
-6.996,-0.386,-0.312
-6.992,-0.386,-0.312
-6.988,-0.382,-0.296
-6.984,-0.382,-0.312
-6.98,-0.382,-0.296
-6.976,-0.378,-0.304
-6.972,-0.382,-0.304
-6.968,-0.378,-0.296
-6.964,-0.374,-0.296
-6.96,-0.374,-0.304
-6.956,-0.37,-0.296
-6.952,-0.37,-0.296
-6.948,-0.362,-0.28
-6.944,-0.362,-0.28
-6.94,-0.358,-0.272
-6.936,-0.354,-0.288
-6.932,-0.35,-0.264
-6.928,-0.342,-0.272
-6.924,-0.338,-0.256
-6.92,-0.338,-0.264
-6.916,-0.33,-0.256
-6.912,-0.326,-0.248
-6.908,-0.318,-0.24
-6.904,-0.314,-0.24
-6.9,-0.31,-0.224
-6.896,-0.302,-0.224
-6.892,-0.298,-0.216
-6.888,-0.29,-0.216
-6.884,-0.282,-0.208
-6.88,-0.278,-0.208
-6.876,-0.266,-0.2
-6.872,-0.258,-0.192
-6.868,-0.254,-0.184
-6.864,-0.246,-0.176
-6.86,-0.234,-0.176
-6.856,-0.23,-0.168
-6.852,-0.222,-0.16
-6.848,-0.214,-0.152
-6.844,-0.206,-0.144
-6.84,-0.202,-0.136
-6.836,-0.19,-0.128
-6.832,-0.186,-0.128
-6.828,-0.178,-0.112
-6.824,-0.166,-0.112
-6.82,-0.158,-0.096
-6.816,-0.15,-0.096
-6.812,-0.142,-0.096
-6.808,-0.138,-0.08000001
-6.804,-0.126,-0.072
-6.8,-0.114,-0.064
-6.796,-0.106,-0.056
-6.792,-0.098,-0.056
-6.788,-0.086,-0.048
-6.784,-0.078,-0.032
-6.78,-0.07,-0.032
-6.776,-0.062,-0.024
-6.772,-0.05,-0.024
-6.768,-0.042,-0.008
-6.764,-0.034,0
-6.76,-0.026,0.008
-6.756,-0.014,0.008
-6.752,-0.006,0.024
-6.748,0.002,0.032
-6.744,0.014,0.032
-6.74,0.022,0.048
-6.736,0.03,0.048
-6.732,0.042,0.056
-6.728,0.05,0.064
-6.724,0.054,0.072
-6.72,0.062,0.072
-6.716,0.07,0.08000001
-6.712,0.082,0.096
-6.708,0.086,0.096
-6.704,0.09,0.096
-6.7,0.102,0.104
-6.696,0.11,0.112
-6.692,0.118,0.112
-6.688,0.126,0.12
-6.684,0.134,0.128
-6.68,0.138,0.136
-6.676,0.146,0.136
-6.672,0.154,0.144
-6.668,0.158,0.152
-6.664,0.17,0.16
-6.66,0.174,0.16
-6.656,0.182,0.168
-6.652,0.186,0.168
-6.648,0.19,0.176
-6.644,0.198,0.176
-6.64,0.198,0.176
-6.636,0.206,0.192
-6.632,0.21,0.192
-6.628,0.218,0.192
-6.624,0.222,0.192
-6.62,0.226,0.192
-6.616,0.226,0.208
-6.612,0.23,0.208
-6.608,0.238,0.208
-6.604,0.242,0.208
-6.6,0.246,0.216
-6.596,0.246,0.216
-6.592,0.246,0.224
-6.588,0.25,0.224
-6.584,0.254,0.216
-6.58,0.254,0.224
-6.576,0.254,0.224
-6.572,0.258,0.224
-6.568,0.258,0.232
-6.564,0.258,0.232
-6.56,0.258,0.224
-6.556,0.262,0.232
-6.552,0.262,0.232
-6.548,0.262,0.232
-6.544,0.262,0.224
-6.54,0.262,0.232
-6.536,0.262,0.224
-6.532,0.258,0.232
-6.528,0.258,0.224
-6.524,0.258,0.224
-6.52,0.254,0.224
-6.516,0.254,0.216
-6.512,0.254,0.216
-6.508,0.25,0.216
-6.504,0.25,0.216
-6.5,0.246,0.216
-6.496,0.242,0.208
-6.492,0.242,0.208
-6.488,0.238,0.2
-6.484,0.234,0.2
-6.48,0.234,0.2
-6.476,0.23,0.192
-6.472,0.222,0.192
-6.468,0.218,0.184
-6.464,0.218,0.176
-6.46,0.21,0.176
-6.456,0.202,0.176
-6.452,0.198,0.168
-6.448,0.198,0.152
-6.444,0.19,0.16
-6.44,0.186,0.152
-6.436,0.178,0.152
-6.432,0.174,0.144
-6.428,0.17,0.136
-6.424,0.162,0.136
-6.42,0.154,0.128
-6.416,0.15,0.12
-6.412,0.142,0.112
-6.408,0.134,0.112
-6.404,0.13,0.104
-6.4,0.118,0.096
-6.396,0.114,0.096
-6.392,0.106,0.08800001
-6.388,0.098,0.08800001
-6.384,0.09,0.072
-6.38,0.082,0.072
-6.376,0.078,0.064
-6.372,0.07,0.056
-6.368,0.062,0.048
-6.364,0.054,0.048
-6.36,0.046,0.04
-6.356,0.038,0.032
-6.352,0.03,0.024
-6.348,0.022,0.016
-6.344,0.01,0.008
-6.34,0.006,0
-6.336,-0.006,0
-6.332,-0.014,-0.016
-6.328,-0.022,-0.024
-6.324,-0.03,-0.032
-6.32,-0.038,-0.032
