Model,MDO34,
-10.06,0.266,-0.16
-10.056,0.266,-0.16
-10.052,0.266,-0.16
-10.048,0.262,-0.152
-10.044,0.254,-0.144
-10.04,0.258,-0.152
-10.036,0.254,-0.144
-10.032,0.254,-0.144
-10.028,0.25,-0.128
-10.024,0.242,-0.136
-10.02,0.242,-0.128
-10.016,0.238,-0.12
-10.012,0.234,-0.12
-10.008,0.23,-0.112
-10.004,0.222,-0.104
-10,0.222,-0.096
-9.996,0.214,-0.104
-9.992,0.21,-0.08800001
-9.988,0.206,-0.096
-9.984,0.202,-0.08000001
-9.98,0.194,-0.08800001
-9.976,0.19,-0.072
-9.972,0.19,-0.072
-9.968,0.182,-0.072
-9.964,0.174,-0.064
-9.96,0.17,-0.064
-9.956,0.162,-0.056
-9.952,0.158,-0.048
-9.948,0.15,-0.056
-9.944,0.142,-0.048
-9.94,0.134,-0.048
-9.936,0.134,-0.04
-9.932,0.126,-0.04
-9.928,0.118,-0.04
-9.924,0.11,-0.032
-9.92,0.106,-0.032
-9.916,0.098,-0.032
-9.912,0.09,-0.024
-9.908,0.086,-0.032
-9.904,0.078,-0.024
-9.9,0.07,-0.024
-9.896,0.066,-0.024
-9.892,0.058,-0.024
-9.888,0.05,-0.016
-9.884,0.038,-0.008
-9.88,0.034,-0.016
-9.876,0.026,0
-9.872,0.018,-0.008
-9.868,0.01,0
-9.864,0.002,0
-9.86,-0.006,0
-9.856,-0.014,-0.008
-9.852,-0.022,0
-9.848,-0.03,0
-9.844,-0.038,0
-9.84,-0.046,0
-9.836,-0.054,0.008
-9.832,-0.062,0
-9.828,-0.07,0.008
-9.824,-0.078,0
-9.82,-0.082,0.008
-9.816,-0.094,0
-9.812,-0.106,0.008
-9.808,-0.11,0
-9.804,-0.118,0.008
-9.8,-0.126,0.008
-9.796,-0.134,0
-9.792,-0.142,0
-9.788,-0.15,0.008
-9.784,-0.158,0
-9.78,-0.166,0
-9.776,-0.17,0
-9.772,-0.182,0
-9.768,-0.186,0.008
-9.764,-0.19,0
-9.76,-0.198,0
-9.756,-0.206,0
-9.752,-0.21,-0.008
-9.748,-0.218,0
-9.744,-0.226,-0.008
-9.74,-0.234,0
-9.736,-0.238,0
-9.732,-0.246,-0.008
-9.728,-0.25,-0.016
-9.724,-0.258,-0.016
-9.72,-0.262,-0.016
-9.716,-0.266,-0.016
-9.712,-0.274,-0.008
-9.708,-0.278,-0.016
-9.704,-0.286,-0.016
-9.7,-0.29,-0.016
-9.696,-0.294,-0.024
-9.692,-0.298,-0.024
-9.688,-0.302,-0.032
-9.684,-0.306,-0.024
-9.68,-0.31,-0.032
-9.676,-0.314,-0.032
-9.672,-0.318,-0.032
-9.668,-0.318,-0.032
-9.664,-0.322,-0.04
-9.66,-0.326,-0.04
-9.656,-0.326,-0.04
-9.652,-0.33,-0.048
-9.648,-0.334,-0.048
-9.644,-0.334,-0.048
-9.64,-0.334,-0.048
-9.636,-0.342,-0.056
-9.632,-0.338,-0.056
-9.628,-0.342,-0.048
-9.624,-0.342,-0.064
-9.62,-0.342,-0.064
-9.616,-0.342,-0.072
-9.612,-0.346,-0.072
-9.608,-0.342,-0.072
-9.604,-0.342,-0.072
-9.6,-0.342,-0.072
-9.596,-0.338,-0.08000001
-9.592,-0.342,-0.072
-9.588,-0.338,-0.08000001
-9.584,-0.338,-0.08000001
-9.58,-0.338,-0.08800001
-9.576,-0.338,-0.08800001
-9.572,-0.33,-0.096
-9.568,-0.33,-0.096
-9.564,-0.326,-0.104
-9.56,-0.326,-0.104
-9.556,-0.322,-0.104
-9.552,-0.318,-0.112
-9.548,-0.314,-0.112
-9.544,-0.314,-0.112
-9.54,-0.306,-0.104
-9.536,-0.302,-0.112
-9.532,-0.298,-0.112
-9.528,-0.294,-0.12
-9.524,-0.29,-0.12
-9.52,-0.282,-0.128
-9.516,-0.278,-0.128
-9.512,-0.27,-0.12
-9.508,-0.27,-0.128
-9.504,-0.262,-0.144
-9.5,-0.254,-0.136
-9.496,-0.25,-0.136
-9.492,-0.242,-0.144
-9.488,-0.234,-0.144
-9.484,-0.23,-0.152
-9.48,-0.226,-0.152
-9.476,-0.218,-0.152
-9.472,-0.21,-0.144
-9.468,-0.202,-0.16
-9.464,-0.198,-0.144
-9.46,-0.19,-0.16
-9.456,-0.182,-0.16
-9.452,-0.174,-0.16
-9.448,-0.166,-0.16
-9.444,-0.158,-0.16
-9.44,-0.15,-0.16
-9.436,-0.142,-0.168
-9.432,-0.134,-0.168
-9.428,-0.13,-0.168
-9.424,-0.118,-0.168
-9.42,-0.11,-0.168
-9.416,-0.098,-0.176
-9.412,-0.09,-0.176
-9.408,-0.086,-0.176
-9.404,-0.078,-0.176
-9.4,-0.062,-0.168
-9.396,-0.058,-0.176
-9.392,-0.046,-0.176
-9.388,-0.042,-0.184
-9.384,-0.03,-0.176
-9.38,-0.018,-0.184
-9.376,-0.014,-0.184
-9.372,-0.002,-0.176
-9.368,0.006,-0.176
-9.364,0.014,-0.176
-9.36,0.022,-0.176
-9.356,0.034,-0.176
-9.352,0.042,-0.184
-9.348,0.05,-0.184
-9.344,0.058,-0.184
-9.34,0.066,-0.176
-9.336,0.078,-0.184
-9.332,0.082,-0.184
-9.328,0.094,-0.184
-9.324,0.102,-0.192
-9.32,0.106,-0.184
-9.316,0.114,-0.184
-9.312,0.126,-0.184
-9.308,0.134,-0.184
-9.304,0.142,-0.176
-9.3,0.15,-0.184
-9.296,0.158,-0.176
-9.292,0.166,-0.184
-9.288,0.178,-0.184
-9.284,0.182,-0.184
-9.28,0.19,-0.184
-9.276,0.198,-0.184
-9.272,0.198,-0.176
-9.268,0.21,-0.192
-9.264,0.218,-0.184
-9.26,0.226,-0.184
-9.256,0.23,-0.176
-9.252,0.234,-0.184
-9.248,0.242,-0.184
-9.244,0.25,-0.184
-9.24,0.254,-0.184
-9.236,0.262,-0.184
-9.232,0.266,-0.184
-9.228,0.27,-0.184
-9.224,0.278,-0.192
-9.22,0.278,-0.184
-9.216,0.286,-0.184
-9.212,0.294,-0.184
-9.208,0.294,-0.176
-9.204,0.298,-0.192
-9.2,0.302,-0.184
-9.196,0.31,-0.184
-9.192,0.314,-0.184
-9.188,0.318,-0.184
-9.184,0.322,-0.184
-9.18,0.322,-0.184
-9.176,0.322,-0.184
-9.172,0.322,-0.176
-9.168,0.322,-0.184
-9.164,0.322,-0.176
-9.16,0.322,-0.176
-9.156,0.322,-0.184
-9.152,0.322,-0.184
-9.148,0.322,-0.184
-9.144,0.322,-0.184
-9.14,0.322,-0.184
-9.136,0.322,-0.176
-9.132,0.322,-0.184
-9.128,0.322,-0.176
-9.124,0.322,-0.176
-9.12,0.322,-0.184
-9.116,0.322,-0.176
-9.112,0.322,-0.176
-9.108,0.322,-0.184
-9.104,0.322,-0.176
-9.1,0.322,-0.184
-9.096,0.322,-0.184
-9.092,0.322,-0.184
-9.088,0.322,-0.184
-9.084,0.322,-0.176
-9.08,0.322,-0.184
-9.076,0.322,-0.168
-9.072,0.322,-0.184
-9.068,0.322,-0.176
-9.064,0.322,-0.184
-9.06,0.322,-0.176
-9.056,0.322,-0.184
-9.052,0.318,-0.176
-9.048,0.314,-0.184
-9.044,0.31,-0.176
-9.04,0.31,-0.184
-9.036,0.306,-0.176
-9.032,0.298,-0.176
-9.028,0.294,-0.176
-9.024,0.294,-0.168
-9.02,0.286,-0.176
-9.016,0.282,-0.176
-9.012,0.274,-0.176
-9.008,0.274,-0.176
-9.004,0.266,-0.176
-9,0.262,-0.176
-8.996,0.258,-0.168
-8.992,0.25,-0.176
-8.988,0.238,-0.176
-8.984,0.238,-0.176
-8.98,0.23,-0.168
-8.976,0.222,-0.176
-8.972,0.218,-0.176
-8.968,0.214,-0.168
-8.964,0.206,-0.176
-8.96,0.198,-0.176
-8.956,0.19,-0.168
-8.952,0.182,-0.168
-8.948,0.178,-0.16
-8.944,0.17,-0.168
-8.94,0.158,-0.16
-8.936,0.154,-0.168
-8.932,0.146,-0.16
-8.928,0.138,-0.16
-8.924,0.122,-0.16
-8.92,0.122,-0.16
-8.916,0.114,-0.16
-8.912,0.102,-0.16
-8.908,0.094,-0.16
-8.904,0.086,-0.16
-8.9,0.078,-0.152
-8.896,0.07,-0.152
-8.892,0.066,-0.152
-8.888,0.054,-0.152
-8.884,0.046,-0.152
-8.88,0.034,-0.144
-8.876,0.026,-0.144
-8.872,0.018,-0.144
-8.868,0.01,-0.144
-8.864,-0.002,-0.144
-8.86,-0.01,-0.144
-8.856,-0.018,-0.136
-8.852,-0.022,-0.136
-8.848,-0.038,-0.136
-8.844,-0.046,-0.144
-8.84,-0.05,-0.136
-8.836,-0.062,-0.136
-8.832,-0.074,-0.128
-8.828,-0.082,-0.136
-8.824,-0.086,-0.128
-8.82,-0.098,-0.12
-8.816,-0.106,-0.128
-8.812,-0.118,-0.128
-8.808,-0.126,-0.128
-8.804,-0.134,-0.12
-8.8,-0.142,-0.12
-8.796,-0.15,-0.112
-8.792,-0.158,-0.12
-8.788,-0.166,-0.12
-8.784,-0.178,-0.112
-8.78,-0.186,-0.112
-8.776,-0.186,-0.104
-8.772,-0.194,-0.104
-8.768,-0.198,-0.104
-8.764,-0.21,-0.096
-8.76,-0.218,-0.096
-8.756,-0.226,-0.096
-8.752,-0.234,-0.096
-8.748,-0.238,-0.08800001
-8.744,-0.246,-0.08000001
-8.74,-0.25,-0.08800001
-8.736,-0.262,-0.08800001
-8.732,-0.262,-0.08000001
-8.728,-0.27,-0.08000001
-8.724,-0.278,-0.08000001
-8.72,-0.282,-0.08000001
-8.716,-0.29,-0.072
-8.712,-0.294,-0.072
-8.708,-0.302,-0.072
-8.704,-0.302,-0.064
-8.7,-0.31,-0.072
-8.696,-0.31,-0.064
-8.692,-0.318,-0.056
-8.688,-0.318,-0.056
-8.684,-0.326,-0.064
-8.68,-0.33,-0.056
-8.676,-0.33,-0.056
-8.672,-0.334,-0.048
-8.668,-0.334,-0.048
-8.664,-0.338,-0.04
-8.66,-0.342,-0.048
-8.656,-0.346,-0.04
-8.652,-0.346,-0.04
-8.648,-0.346,-0.04
-8.644,-0.35,-0.04
-8.64,-0.35,-0.032
-8.636,-0.354,-0.032
-8.632,-0.35,-0.024
-8.628,-0.354,-0.024
-8.624,-0.354,-0.024
-8.62,-0.354,-0.024
-8.616,-0.35,-0.024
-8.612,-0.35,-0.016
-8.608,-0.35,-0.016
-8.604,-0.35,-0.008
-8.6,-0.35,-0.008
-8.596,-0.346,-0.016
-8.592,-0.346,-0.008
-8.588,-0.342,-0.016
-8.584,-0.342,-0.008
-8.58,-0.338,-0.008
-8.576,-0.338,-0.008
-8.572,-0.334,0
-8.568,-0.33,0.008
-8.564,-0.326,0.008
-8.56,-0.326,0.008
-8.556,-0.318,0.008
-8.552,-0.318,0.008
-8.548,-0.314,0.016
-8.544,-0.31,0.016
-8.54,-0.302,0.016
-8.536,-0.302,0.024
-8.532,-0.294,0.016
-8.528,-0.29,0.024
-8.524,-0.286,0.024
-8.52,-0.274,0.024
-8.516,-0.27,0.032
-8.512,-0.262,0.032
-8.508,-0.258,0.032
-8.504,-0.254,0.032
-8.5,-0.246,0.04
-8.496,-0.242,0.032
-8.492,-0.234,0.04
-8.488,-0.226,0.04
-8.484,-0.222,0.04
-8.48,-0.21,0.032
-8.476,-0.206,0.032
-8.472,-0.202,0.04
-8.468,-0.19,0.04
-8.464,-0.186,0.048
-8.46,-0.182,0.04
-8.456,-0.174,0.04
-8.452,-0.162,0.04
-8.448,-0.158,0.04
-8.444,-0.15,0.048
-8.44,-0.142,0.04
-8.436,-0.13,0.04
-8.432,-0.126,0.048
-8.428,-0.118,0.048
-8.424,-0.11,0.04
-8.42,-0.098,0.048
-8.416,-0.09,0.048
-8.412,-0.082,0.048
-8.408,-0.07,0.048
-8.404,-0.066,0.04
-8.4,-0.062,0.04
-8.396,-0.05,0.048
-8.392,-0.042,0.048
-8.388,-0.034,0.048
-8.384,-0.022,0.048
-8.38,-0.014,0.048
-8.376,-0.01,0.048
-8.372,0.002,0.048
-8.368,0.006,0.04
-8.364,0.014,0.048
-8.36,0.026,0.04
-8.356,0.03,0.04
-8.352,0.042,0.04
-8.348,0.054,0.04
-8.344,0.058,0.04
-8.34,0.066,0.04
-8.336,0.074,0.032
-8.332,0.078,0.04
-8.328,0.09,0.032
-8.324,0.098,0.032
-8.32,0.106,0.032
-8.316,0.114,0.032
-8.312,0.118,0.032
-8.308,0.126,0.032
-8.304,0.134,0.024
-8.3,0.142,0.024
-8.296,0.146,0.024
-8.292,0.154,0.024
-8.288,0.162,0.016
-8.284,0.174,0.008
-8.28,0.174,0.016
-8.276,0.182,0.008
-8.272,0.19,0.008
-8.268,0.194,0
-8.264,0.198,0.008
-8.26,0.206,0
-8.256,0.21,-0.008
-8.252,0.214,-0.008
-8.248,0.218,-0.008
-8.244,0.226,-0.008
-8.24,0.23,-0.016
-8.236,0.234,-0.024
-8.232,0.242,-0.016
-8.228,0.246,-0.024
-8.224,0.25,-0.032
-8.22,0.25,-0.032
-8.216,0.258,-0.04
-8.212,0.262,-0.04
-8.208,0.266,-0.04
-8.204,0.266,-0.048
-8.2,0.27,-0.048
-8.196,0.274,-0.056
-8.192,0.274,-0.064
-8.188,0.282,-0.064
-8.184,0.282,-0.064
-8.18,0.286,-0.072
-8.176,0.286,-0.08000001
-8.172,0.286,-0.08000001
-8.168,0.286,-0.08800001
-8.164,0.29,-0.096
-8.16,0.294,-0.096
-8.156,0.294,-0.096
-8.152,0.298,-0.096
-8.148,0.298,-0.112
-8.144,0.298,-0.112
-8.14,0.294,-0.104
-8.136,0.298,-0.112
-8.132,0.298,-0.12
-8.128,0.298,-0.12
-8.124,0.298,-0.128
-8.12,0.298,-0.144
-8.116,0.298,-0.136
-8.112,0.298,-0.144
-8.108,0.294,-0.152
-8.104,0.294,-0.16
-8.1,0.294,-0.16
-8.096,0.29,-0.16
-8.092,0.294,-0.168
-8.088,0.29,-0.176
-8.084,0.286,-0.176
-8.08,0.29,-0.184
-8.076,0.282,-0.192
-8.072,0.278,-0.192
-8.068,0.278,-0.192
-8.064,0.278,-0.192
-8.06,0.274,-0.208
-8.056,0.27,-0.208
-8.052,0.266,-0.208
-8.048,0.266,-0.216
-8.044,0.258,-0.224
-8.04,0.254,-0.216
-8.036,0.254,-0.224
-8.032,0.25,-0.224
-8.028,0.246,-0.24
-8.024,0.242,-0.232
-8.02,0.238,-0.24
-8.016,0.234,-0.248
-8.012,0.226,-0.248
-8.008,0.222,-0.248
-8.004,0.218,-0.256
-8,0.214,-0.264
-7.996,0.21,-0.256
-7.992,0.202,-0.264
-7.988,0.198,-0.264
-7.984,0.194,-0.264
-7.98,0.19,-0.272
-7.976,0.182,-0.272
-7.972,0.174,-0.272
-7.968,0.17,-0.28
-7.964,0.162,-0.28
-7.96,0.158,-0.28
-7.956,0.154,-0.288
-7.952,0.146,-0.28
-7.948,0.142,-0.28
-7.944,0.134,-0.288
-7.94,0.126,-0.288
-7.936,0.122,-0.288
-7.932,0.114,-0.288
-7.928,0.11,-0.28
-7.924,0.102,-0.288
-7.92,0.094,-0.288
-7.916,0.086,-0.296
-7.912,0.082,-0.296
-7.908,0.07,-0.288
-7.904,0.066,-0.288
-7.9,0.062,-0.288
-7.896,0.058,-0.288
-7.892,0.054,-0.288
-7.888,0.042,-0.288
-7.884,0.038,-0.28
-7.88,0.03,-0.28
-7.876,0.022,-0.288
-7.872,0.014,-0.28
-7.868,0.006,-0.288
-7.864,0.002,-0.272
-7.86,-0.006,-0.28
-7.856,-0.01,-0.28
-7.852,-0.022,-0.272
-7.848,-0.022,-0.272
-7.844,-0.034,-0.272
-7.84,-0.042,-0.272
-7.836,-0.046,-0.272
-7.832,-0.05,-0.264
-7.828,-0.058,-0.264
-7.824,-0.062,-0.256
-7.82,-0.07,-0.256
-7.816,-0.074,-0.264
-7.812,-0.082,-0.256
-7.808,-0.09,-0.256
-7.804,-0.098,-0.248
-7.8,-0.102,-0.24
-7.796,-0.106,-0.24
-7.792,-0.114,-0.232
-7.788,-0.118,-0.232
-7.784,-0.126,-0.224
-7.78,-0.13,-0.224
-7.776,-0.134,-0.216
-7.772,-0.138,-0.216
-7.768,-0.146,-0.216
-7.764,-0.15,-0.216
-7.76,-0.154,-0.2
-7.756,-0.158,-0.2
-7.752,-0.162,-0.192
-7.748,-0.166,-0.192
-7.744,-0.174,-0.184
-7.74,-0.174,-0.184
-7.736,-0.182,-0.176
-7.732,-0.186,-0.168
-7.728,-0.186,-0.168
-7.724,-0.19,-0.16
-7.72,-0.19,-0.152
-7.716,-0.194,-0.144
-7.712,-0.202,-0.144
-7.708,-0.198,-0.136
-7.704,-0.206,-0.128
-7.7,-0.206,-0.128
-7.696,-0.21,-0.128
-7.692,-0.21,-0.12
-7.688,-0.214,-0.104
-7.684,-0.214,-0.104
-7.68,-0.214,-0.096
-7.676,-0.218,-0.096
-7.672,-0.222,-0.08800001
-7.668,-0.226,-0.08000001
-7.664,-0.226,-0.072
-7.66,-0.222,-0.064
-7.656,-0.226,-0.056
-7.652,-0.226,-0.056
-7.648,-0.226,-0.048
-7.644,-0.23,-0.04
-7.64,-0.23,-0.032
-7.636,-0.23,-0.032
-7.632,-0.23,-0.032
-7.628,-0.226,-0.024
-7.624,-0.226,-0.016
-7.62,-0.226,-0.008
-7.616,-0.226,0
-7.612,-0.226,0
-7.608,-0.226,0.008
-7.604,-0.226,0.016
-7.6,-0.222,0.024
-7.596,-0.222,0.032
-7.592,-0.222,0.04
-7.588,-0.214,0.04
-7.584,-0.218,0.048
-7.58,-0.214,0.048
-7.576,-0.21,0.056
-7.572,-0.206,0.064
-7.568,-0.206,0.072
-7.564,-0.202,0.072
-7.56,-0.202,0.08000001
-7.556,-0.198,0.08800001
-7.552,-0.198,0.08800001
-7.548,-0.194,0.096
-7.544,-0.194,0.096
-7.54,-0.19,0.096
-7.536,-0.186,0.104
-7.532,-0.186,0.112
-7.528,-0.178,0.112
-7.524,-0.174,0.12
-7.52,-0.174,0.12
-7.516,-0.17,0.128
-7.512,-0.162,0.136
-7.508,-0.162,0.136
-7.504,-0.158,0.136
-7.5,-0.15,0.144
-7.496,-0.15,0.152
-7.492,-0.146,0.152
-7.488,-0.138,0.152
-7.484,-0.134,0.16
-7.48,-0.13,0.168
-7.476,-0.126,0.168
-7.472,-0.126,0.176
-7.468,-0.114,0.176
-7.464,-0.114,0.176
-7.46,-0.106,0.176
-7.456,-0.102,0.184
-7.452,-0.098,0.184
-7.448,-0.09,0.184
-7.444,-0.086,0.184
-7.44,-0.086,0.192
-7.436,-0.078,0.192
-7.432,-0.074,0.192
-7.428,-0.07,0.192
-7.424,-0.062,0.192
-7.42,-0.058,0.2
-7.416,-0.054,0.208
-7.412,-0.05,0.2
-7.408,-0.046,0.208
-7.404,-0.038,0.2
-7.4,-0.034,0.208
-7.396,-0.026,0.2
-7.392,-0.026,0.208
-7.388,-0.018,0.2
-7.384,-0.014,0.2
-7.38,-0.01,0.208
-7.376,-0.006,0.208
-7.372,0.002,0.2
-7.368,0.006,0.2
-7.364,0.01,0.2
-7.36,0.014,0.2
-7.356,0.018,0.2
-7.352,0.026,0.2
-7.348,0.03,0.192
-7.344,0.034,0.2
-7.34,0.038,0.2
-7.336,0.042,0.2
-7.332,0.046,0.192
-7.328,0.05,0.192
-7.324,0.054,0.184
-7.32,0.062,0.192
-7.316,0.062,0.184
-7.312,0.066,0.184
-7.308,0.07,0.176
-7.304,0.07,0.168
-7.3,0.074,0.176
-7.296,0.078,0.168
-7.292,0.078,0.16
-7.288,0.086,0.16
-7.284,0.086,0.16
-7.28,0.09,0.16
-7.276,0.094,0.152
-7.272,0.098,0.152
-7.268,0.102,0.136
-7.264,0.102,0.136
-7.26,0.106,0.136
-7.256,0.106,0.128
-7.252,0.114,0.12
-7.248,0.114,0.12
-7.244,0.114,0.112
-7.24,0.114,0.112
-7.236,0.122,0.096
-7.232,0.126,0.096
-7.228,0.122,0.096
-7.224,0.126,0.08800001
-7.22,0.13,0.08800001
-7.216,0.13,0.08000001
-7.212,0.134,0.072
-7.208,0.134,0.064
-7.204,0.134,0.056
-7.2,0.138,0.056
-7.196,0.134,0.048
-7.192,0.134,0.04
-7.188,0.134,0.04
-7.184,0.142,0.032
-7.18,0.142,0.016
-7.176,0.142,0.016
-7.172,0.146,0.008
-7.168,0.146,0
-7.164,0.142,-0.008
-7.16,0.146,-0.016
-7.156,0.142,-0.024
-7.152,0.138,-0.032
-7.148,0.146,-0.04
-7.144,0.142,-0.04
-7.14,0.146,-0.048
-7.136,0.146,-0.056
-7.132,0.142,-0.064
-7.128,0.142,-0.072
-7.124,0.146,-0.08800001
-7.12,0.142,-0.08800001
-7.116,0.142,-0.096
-7.112,0.146,-0.104
-7.108,0.138,-0.112
-7.104,0.138,-0.112
-7.1,0.138,-0.128
-7.096,0.138,-0.136
-7.092,0.138,-0.144
-7.088,0.134,-0.152
-7.084,0.134,-0.152
-7.08,0.134,-0.168
-7.076,0.13,-0.168
-7.072,0.13,-0.176
-7.068,0.13,-0.184
-7.064,0.126,-0.192
-7.06,0.126,-0.2
-7.056,0.126,-0.2
-7.052,0.118,-0.208
-7.048,0.118,-0.224
-7.044,0.114,-0.224
-7.04,0.114,-0.232
-7.036,0.114,-0.24
-7.032,0.114,-0.24
-7.028,0.11,-0.256
-7.024,0.11,-0.264
-7.02,0.106,-0.264
-7.016,0.106,-0.272
-7.012,0.102,-0.28
-7.008,0.098,-0.288
-7.004,0.094,-0.288
-7,0.094,-0.296
-6.996,0.09,-0.304
-6.992,0.09,-0.304
-6.988,0.086,-0.304
-6.984,0.086,-0.312
-6.98,0.086,-0.312
-6.976,0.078,-0.32
-6.972,0.074,-0.32
-6.968,0.074,-0.328
-6.964,0.07,-0.328
-6.96,0.07,-0.336
-6.956,0.07,-0.336
-6.952,0.066,-0.336
-6.948,0.066,-0.344
-6.944,0.066,-0.344
-6.94,0.062,-0.336
-6.936,0.058,-0.344
-6.932,0.05,-0.328
-6.928,0.054,-0.368
-6.924,0.05,-0.344
-6.92,0.05,-0.36
-6.916,0.046,-0.352
-6.912,0.038,-0.36
-6.908,0.042,-0.36
-6.904,0.034,-0.352
-6.9,0.038,-0.352
-6.896,0.034,-0.368
-6.892,0.03,-0.344
-6.888,0.026,-0.368
-6.884,0.026,-0.36
-6.88,0.022,-0.36
-6.876,0.022,-0.352
-6.872,0.018,-0.36
-6.868,0.018,-0.352
-6.864,0.014,-0.352
-6.86,0.014,-0.352
-6.856,0.006,-0.352
-6.852,0.006,-0.352
-6.848,0.006,-0.352
-6.844,0.006,-0.336
-6.84,0.002,-0.352
-6.836,0.002,-0.336
-6.832,0.002,-0.336
-6.828,-0.002,-0.336
-6.824,-0.002,-0.336
-6.82,-0.006,-0.328
-6.816,-0.006,-0.328
-6.812,-0.01,-0.32
-6.808,-0.01,-0.32
-6.804,-0.01,-0.312
-6.8,-0.014,-0.312
-6.796,-0.014,-0.304
-6.792,-0.018,-0.304
-6.788,-0.014,-0.296
-6.784,-0.018,-0.304
-6.78,-0.018,-0.288
-6.776,-0.018,-0.296
-6.772,-0.022,-0.272
-6.768,-0.026,-0.28
-6.764,-0.022,-0.264
-6.76,-0.026,-0.264
-6.756,-0.026,-0.256
-6.752,-0.03,-0.256
-6.748,-0.026,-0.248
-6.744,-0.026,-0.24
-6.74,-0.03,-0.232
-6.736,-0.03,-0.232
-6.732,-0.03,-0.216
-6.728,-0.038,-0.224
-6.724,-0.03,-0.208
-6.72,-0.034,-0.2
-6.716,-0.03,-0.2
-6.712,-0.034,-0.192
-6.708,-0.03,-0.192
-6.704,-0.038,-0.176
-6.7,-0.034,-0.168
-6.696,-0.034,-0.168
-6.692,-0.034,-0.16
-6.688,-0.03,-0.152
-6.684,-0.034,-0.136
-6.68,-0.034,-0.144
-6.676,-0.038,-0.128
-6.672,-0.034,-0.12
-6.668,-0.034,-0.112
-6.664,-0.03,-0.104
-6.66,-0.034,-0.096
-6.656,-0.03,-0.08000001
-6.652,-0.034,-0.08000001
-6.648,-0.034,-0.08000001
-6.644,-0.034,-0.064
-6.64,-0.03,-0.064
-6.636,-0.034,-0.048
-6.632,-0.03,-0.048
-6.628,-0.03,-0.032
-6.624,-0.03,-0.016
-6.62,-0.03,-0.016
-6.616,-0.026,-0.008
-6.612,-0.026,-0.008
-6.608,-0.026,0.008
-6.604,-0.03,0.008
-6.6,-0.03,0.016
-6.596,-0.022,0.024
-6.592,-0.026,0.032
-6.588,-0.022,0.04
-6.584,-0.026,0.048
-6.58,-0.03,0.056
-6.576,-0.022,0.064
-6.572,-0.026,0.064
-6.568,-0.022,0.08000001
-6.564,-0.022,0.08800001
-6.56,-0.018,0.08800001
-6.556,-0.018,0.096
-6.552,-0.022,0.096
-6.548,-0.018,0.104
-6.544,-0.018,0.112
-6.54,-0.018,0.12
-6.536,-0.014,0.128
-6.532,-0.018,0.144
-6.528,-0.018,0.136
-6.524,-0.014,0.136
-6.52,-0.014,0.152
-6.516,-0.018,0.16
-6.512,-0.014,0.16
-6.508,-0.014,0.168
-6.504,-0.014,0.168
-6.5,-0.01,0.184
-6.496,-0.014,0.184
-6.492,-0.014,0.192
-6.488,-0.01,0.184
-6.484,-0.01,0.2
-6.48,-0.01,0.2
-6.476,-0.01,0.208
-6.472,-0.006,0.216
-6.468,-0.01,0.216
-6.464,-0.01,0.216
-6.46,-0.01,0.216
-6.456,-0.006,0.232
-6.452,-0.01,0.232
-6.448,-0.01,0.232
-6.444,-0.01,0.232
-6.44,-0.006,0.232
-6.436,-0.01,0.24
-6.432,-0.006,0.248
-6.428,-0.01,0.256
-6.424,-0.01,0.256
-6.42,-0.01,0.256
-6.416,-0.01,0.264
-6.412,-0.006,0.256
-6.408,-0.006,0.264
-6.404,-0.014,0.264
-6.4,-0.01,0.264
-6.396,-0.01,0.272
-6.392,-0.006,0.256
-6.388,-0.014,0.272
-6.384,-0.01,0.264
-6.38,-0.01,0.264
-6.376,-0.014,0.264
-6.372,-0.014,0.256
-6.368,-0.014,0.264
-6.364,-0.014,0.264
-6.36,-0.018,0.256
-6.356,-0.014,0.264
-6.352,-0.018,0.256
-6.348,-0.018,0.264
-6.344,-0.018,0.256
-6.34,-0.022,0.256
-6.336,-0.018,0.248
-6.332,-0.018,0.256
-6.328,-0.022,0.248
-6.324,-0.022,0.256
-6.32,-0.022,0.248
-6.316,-0.022,0.248
-6.312,-0.022,0.248
-6.308,-0.026,0.24
-6.304,-0.022,0.24
-6.3,-0.026,0.24
-6.296,-0.026,0.232
-6.292,-0.03,0.232
-6.288,-0.03,0.232
-6.284,-0.03,0.232
-6.28,-0.034,0.216
-6.276,-0.034,0.216
-6.272,-0.03,0.216
-6.268,-0.034,0.2
-6.264,-0.038,0.208
-6.26,-0.038,0.2
-6.256,-0.038,0.192
-6.252,-0.042,0.192
-6.248,-0.038,0.184
-6.244,-0.042,0.176
-6.24,-0.038,0.176
-6.236,-0.042,0.168
-6.232,-0.046,0.152
-6.228,-0.046,0.152
-6.224,-0.042,0.144
-6.22,-0.046,0.136
-6.216,-0.046,0.136
-6.212,-0.05,0.128
-6.208,-0.05,0.12
-6.204,-0.05,0.112
-6.2,-0.05,0.104
-6.196,-0.054,0.104
-6.192,-0.05,0.096
-6.188,-0.054,0.096
-6.184,-0.054,0.08800001
-6.18,-0.058,0.08000001
-6.176,-0.058,0.08000001
-6.172,-0.058,0.064
-6.168,-0.058,0.056
-6.164,-0.058,0.056
-6.16,-0.062,0.048
-6.156,-0.058,0.04
-6.152,-0.058,0.024
-6.148,-0.062,0.024
-6.144,-0.058,0.008
-6.14,-0.062,0.008
-6.136,-0.062,0
-6.132,-0.062,-0.008
-6.128,-0.062,-0.016
