Model,MDO34,
Firmware Version,CF:91.1CT FV:v1.6.0,
,,
Waveform Type,ANALOG,ANALOG
Point Format,Y,Y
Horizontal Units,"s","s"
Horizontal Scale,4,4
Horizontal Delay,0,0
Sample Interval,0.004,0.004
Record Length,10000,10000
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1X,1X
Vertical Units,"V","V"
Vertical Offset,46.5,52
Vertical Scale,0.1,0.2
Vertical Position,1.86,2.08
,,
,,
,,
Label,"",""
TIME,CH1,CH2
-0.364000000000001,-0.018,0.064
-0.359999999999999,-0.022,0.064
-0.355999999999998,-0.03,0.072
-0.352,-0.034,0.08000001
-0.347999999999999,-0.042,0.08000001
-0.344000000000001,-0.046,0.08000001
-0.34,-0.05,0.08800001
-0.335999999999999,-0.054,0.104
-0.332000000000001,-0.062,0.104
-0.327999999999999,-0.062,0.112
-0.323999999999998,-0.066,0.112
-0.32,-0.074,0.12
-0.315999999999999,-0.078,0.128
-0.312000000000001,-0.086,0.128
-0.308,-0.09,0.136
-0.303999999999998,-0.094,0.136
-0.300000000000001,-0.098,0.144
-0.295999999999999,-0.106,0.152
-0.291999999999998,-0.106,0.152
-0.288,-0.114,0.168
-0.283999999999999,-0.118,0.176
-0.280000000000001,-0.122,0.184
-0.276,-0.126,0.176
-0.271999999999998,-0.13,0.184
-0.268000000000001,-0.134,0.192
-0.263999999999999,-0.142,0.2
-0.259999999999998,-0.142,0.2
-0.256,-0.146,0.208
-0.251999999999999,-0.15,0.208
-0.248000000000001,-0.154,0.216
-0.244,-0.154,0.216
-0.239999999999998,-0.162,0.216
-0.236000000000001,-0.166,0.216
-0.231999999999999,-0.17,0.232
-0.227999999999998,-0.174,0.24
-0.224,-0.174,0.232
-0.219999999999999,-0.178,0.24
-0.216000000000001,-0.182,0.24
-0.212,-0.186,0.24
-0.207999999999998,-0.186,0.24
-0.204000000000001,-0.186,0.248
-0.199999999999999,-0.19,0.24
-0.195999999999998,-0.19,0.248
-0.192,-0.194,0.248
-0.187999999999999,-0.194,0.248
-0.184000000000001,-0.198,0.256
-0.18,-0.198,0.256
-0.175999999999998,-0.206,0.256
-0.172000000000001,-0.206,0.264
-0.167999999999999,-0.206,0.264
-0.163999999999998,-0.21,0.256
-0.16,-0.21,0.264
-0.155999999999999,-0.214,0.264
-0.152000000000001,-0.21,0.272
-0.148,-0.214,0.264
-0.143999999999998,-0.218,0.272
-0.140000000000001,-0.218,0.264
-0.135999999999999,-0.218,0.264
-0.131999999999998,-0.218,0.272
-0.128,-0.218,0.264
-0.123999999999999,-0.218,0.264
-0.120000000000001,-0.218,0.264
-0.116,-0.222,0.264
-0.111999999999998,-0.222,0.256
-0.108000000000001,-0.218,0.256
-0.103999999999999,-0.222,0.264
-0.0999999999999979,-0.218,0.264
-0.0960000000000001,-0.218,0.264
-0.0919999999999987,-0.214,0.256
-0.088000000000001,-0.218,0.256
-0.0839999999999996,-0.218,0.248
-0.0799999999999983,-0.214,0.248
-0.0760000000000005,-0.214,0.248
-0.0719999999999992,-0.214,0.248
-0.0679999999999978,-0.214,0.24
-0.0640000000000001,-0.21,0.24
-0.0599999999999987,-0.21,0.24
-0.0560000000000009,-0.206,0.232
-0.0519999999999996,-0.206,0.232
-0.0479999999999983,-0.206,0.224
-0.0440000000000005,-0.206,0.224
-0.0399999999999991,-0.202,0.232
-0.0359999999999978,-0.198,0.224
-0.032,-0.194,0.216
-0.0279999999999987,-0.194,0.216
-0.0240000000000009,-0.19,0.216
-0.0199999999999996,-0.19,0.208
-0.0159999999999982,-0.19,0.208
-0.0120000000000005,-0.186,0.208
-0.00799999999999912,-0.186,0.192
-0.00400000000000134,-0.182,0.192
0,-0.178,0.192
0.00400000000000134,-0.178,0.192
0.00799999999999912,-0.174,0.184
0.0120000000000005,-0.166,0.176
0.0160000000000018,-0.166,0.176
0.0199999999999996,-0.162,0.168
0.0240000000000009,-0.158,0.168
0.0279999999999987,-0.154,0.168
0.032,-0.15,0.152
0.0360000000000014,-0.146,0.152
0.0399999999999991,-0.142,0.152
0.0440000000000005,-0.134,0.144
0.0480000000000018,-0.134,0.136
0.0519999999999996,-0.13,0.128
0.0560000000000009,-0.126,0.128
0.0599999999999987,-0.114,0.12
0.0640000000000001,-0.118,0.112
0.0680000000000014,-0.106,0.112
0.0719999999999992,-0.106,0.104
0.0760000000000005,-0.102,0.096
0.0800000000000018,-0.094,0.096
0.0839999999999996,-0.09,0.08800001
0.088000000000001,-0.09,0.08000001
0.0919999999999987,-0.078,0.08000001
0.0960000000000001,-0.074,0.072
0.100000000000001,-0.074,0.064
0.103999999999999,-0.066,0.064
0.108000000000001,-0.062,0.048
0.112000000000002,-0.058,0.048
0.116,-0.05,0.04
0.120000000000001,-0.05,0.032
0.123999999999999,-0.042,0.032
0.128,-0.042,0.016
0.132000000000001,-0.03,0.008
0.135999999999999,-0.03,0.008
0.140000000000001,-0.018,0
0.144000000000002,-0.014,-0.008
0.148,-0.01,-0.016
0.152000000000001,-0.002,-0.016
0.155999999999999,0.002,-0.032
0.16,0.006,-0.032
0.164000000000001,0.01,-0.032
0.167999999999999,0.014,-0.04
0.172000000000001,0.026,-0.048
0.176000000000002,0.03,-0.056
0.18,0.034,-0.064
0.184000000000001,0.038,-0.064
0.187999999999999,0.042,-0.08000001
0.192,0.046,-0.08000001
0.196000000000002,0.054,-0.096
0.199999999999999,0.058,-0.08800001
0.204000000000001,0.062,-0.104
0.208000000000002,0.07,-0.112
0.212,0.074,-0.112
0.216000000000001,0.078,-0.12
0.219999999999999,0.082,-0.12
0.224,0.09,-0.136
0.228000000000002,0.098,-0.136
0.231999999999999,0.098,-0.144
0.236000000000001,0.106,-0.144
0.240000000000002,0.11,-0.152
0.244,0.114,-0.16
0.248000000000001,0.118,-0.16
0.251999999999999,0.122,-0.168
0.256,0.126,-0.168
0.260000000000002,0.134,-0.168
0.263999999999999,0.134,-0.184
0.268000000000001,0.138,-0.184
0.272000000000002,0.146,-0.192
0.276,0.146,-0.192
0.280000000000001,0.154,-0.2
0.283999999999999,0.158,-0.2
0.288,0.162,-0.208
0.292000000000002,0.17,-0.216
0.295999999999999,0.174,-0.216
0.300000000000001,0.178,-0.224
0.304000000000002,0.178,-0.224
0.308,0.182,-0.232
0.312000000000001,0.186,-0.224
0.315999999999999,0.194,-0.232
0.32,0.194,-0.24
0.324000000000002,0.198,-0.24
0.327999999999999,0.194,-0.248
0.332000000000001,0.198,-0.248
0.336000000000002,0.202,-0.256
0.34,0.21,-0.248
0.344000000000001,0.21,-0.256
0.347999999999999,0.214,-0.256
0.352,0.214,-0.256
0.356000000000002,0.218,-0.256
0.359999999999999,0.218,-0.256
0.364000000000001,0.222,-0.272
0.368000000000002,0.222,-0.264
0.372,0.226,-0.272
0.376000000000001,0.23,-0.272
0.379999999999999,0.23,-0.272
0.384,0.23,-0.272
0.388000000000002,0.238,-0.272
0.391999999999999,0.234,-0.272
0.396000000000001,0.238,-0.28
0.400000000000002,0.238,-0.28
0.404,0.242,-0.28
0.408000000000001,0.238,-0.28
0.411999999999999,0.238,-0.28
0.416,0.238,-0.28
0.420000000000002,0.246,-0.28
0.423999999999999,0.242,-0.28
0.428000000000001,0.246,-0.272
0.432000000000002,0.246,-0.28
0.436,0.242,-0.28
0.440000000000001,0.242,-0.272
0.443999999999999,0.246,-0.28
0.448,0.246,-0.272
0.452000000000002,0.242,-0.272
0.456,0.242,-0.272
0.460000000000001,0.246,-0.272
0.464000000000002,0.242,-0.264
0.468,0.242,-0.272
0.472000000000001,0.242,-0.264
0.475999999999999,0.242,-0.264
0.48,0.242,-0.264
0.484000000000002,0.238,-0.256
0.488,0.238,-0.256
0.492000000000001,0.234,-0.248
0.495999999999999,0.234,-0.256
0.5,0.234,-0.248
0.504000000000001,0.23,-0.248
0.507999999999999,0.23,-0.24
0.512,0.226,-0.24
0.516000000000002,0.226,-0.24
0.52,0.222,-0.232
0.524000000000001,0.222,-0.224
0.527999999999999,0.222,-0.224
0.532,0.214,-0.224
0.536000000000001,0.214,-0.216
0.539999999999999,0.206,-0.216
0.544,0.21,-0.208
0.548000000000002,0.202,-0.2
0.552,0.202,-0.2
0.556000000000001,0.202,-0.2
0.559999999999999,0.198,-0.2
0.564,0.194,-0.184
0.568000000000001,0.186,-0.184
0.571999999999999,0.186,-0.176
0.576000000000001,0.182,-0.168
0.580000000000002,0.178,-0.168
0.584,0.178,-0.16
0.588000000000001,0.174,-0.152
0.591999999999999,0.166,-0.152
0.596,0.166,-0.136
0.600000000000001,0.162,-0.144
0.603999999999999,0.154,-0.136
0.608000000000001,0.15,-0.128
0.612000000000002,0.146,-0.128
0.616,0.146,-0.12
0.620000000000001,0.138,-0.104
0.623999999999999,0.134,-0.112
0.628,0.13,-0.096
0.632000000000001,0.126,-0.08800001
0.635999999999999,0.118,-0.08800001
0.640000000000001,0.118,-0.08800001
0.644000000000002,0.114,-0.072
0.648,0.106,-0.072
0.652000000000001,0.098,-0.056
0.655999999999999,0.094,-0.056
0.66,0.086,-0.056
0.664000000000001,0.086,-0.04
0.667999999999999,0.078,-0.04
0.672000000000001,0.074,-0.032
0.676000000000002,0.074,-0.024
0.68,0.066,-0.024
0.684000000000001,0.062,-0.016
0.687999999999999,0.058,-0.016
0.692,0.046,-0.008
0.696000000000002,0.042,0
0.699999999999999,0.042,0.008
0.704000000000001,0.034,0.016
0.708000000000002,0.026,0.016
0.712,0.022,0.024
0.716000000000001,0.018,0.032
0.719999999999999,0.014,0.048
0.724,0.006,0.04
0.728000000000002,-0.002,0.056
0.731999999999999,-0.006,0.064
0.736000000000001,-0.014,0.064
0.740000000000002,-0.018,0.072
0.744,-0.022,0.072
0.748000000000001,-0.03,0.08000001
0.751999999999999,-0.034,0.08000001
0.756,-0.042,0.096
0.760000000000002,-0.046,0.08800001
0.763999999999999,-0.05,0.096
0.768000000000001,-0.058,0.104
0.772000000000002,-0.062,0.104
0.776,-0.066,0.104
0.780000000000001,-0.074,0.112
0.783999999999999,-0.078,0.12
0.788,-0.086,0.12
0.792000000000002,-0.09,0.128
0.795999999999999,-0.094,0.136
0.800000000000001,-0.098,0.144
0.804000000000002,-0.102,0.144
0.808,-0.106,0.144
0.812000000000001,-0.114,0.16
0.815999999999999,-0.122,0.16
0.82,-0.122,0.16
0.824000000000002,-0.13,0.168
0.827999999999999,-0.134,0.176
0.832000000000001,-0.134,0.176
0.836000000000002,-0.142,0.184
0.84,-0.146,0.184
0.844000000000001,-0.15,0.184
0.847999999999999,-0.154,0.2
0.852,-0.162,0.192
0.856000000000002,-0.166,0.2
0.859999999999999,-0.17,0.192
0.864000000000001,-0.17,0.208
0.868000000000002,-0.174,0.208
0.872,-0.182,0.208
0.876000000000001,-0.186,0.208
0.879999999999999,-0.186,0.216
0.884,-0.19,0.224
0.888000000000002,-0.19,0.224
0.891999999999999,-0.19,0.224
0.896000000000001,-0.198,0.224
0.900000000000002,-0.202,0.224
0.904,-0.202,0.232
0.908000000000001,-0.21,0.224
0.911999999999999,-0.21,0.224
0.916,-0.21,0.232
0.920000000000002,-0.214,0.232
0.923999999999999,-0.218,0.232
0.928000000000001,-0.218,0.24
0.932000000000002,-0.218,0.24
0.936,-0.222,0.24
0.940000000000001,-0.222,0.24
0.943999999999999,-0.226,0.248
0.948,-0.23,0.248
0.952000000000002,-0.23,0.24
0.956,-0.234,0.248
0.960000000000001,-0.234,0.248
0.964000000000002,-0.234,0.24
0.968,-0.234,0.24
0.972000000000001,-0.238,0.24
0.975999999999999,-0.234,0.248
0.98,-0.234,0.24
0.984000000000002,-0.234,0.24
0.988,-0.238,0.248
0.992000000000001,-0.238,0.24
0.995999999999999,-0.238,0.248
1,-0.238,0.24
1.004,-0.242,0.24
1.008,-0.238,0.24
1.012,-0.238,0.232
1.016,-0.234,0.24
1.02,-0.234,0.232
1.024,-0.234,0.232
1.028,-0.234,0.232
1.032,-0.23,0.232
1.036,-0.23,0.224
1.04,-0.226,0.224
1.044,-0.226,0.216
1.048,-0.226,0.216
1.052,-0.222,0.216
1.056,-0.218,0.216
1.06,-0.218,0.208
1.064,-0.218,0.208
1.068,-0.21,0.208
1.072,-0.214,0.208
1.076,-0.21,0.2
1.08,-0.206,0.2
1.084,-0.198,0.192
1.088,-0.198,0.184
1.092,-0.198,0.184
1.096,-0.19,0.184
1.1,-0.19,0.176
1.104,-0.186,0.176
1.108,-0.186,0.168
1.112,-0.182,0.16
1.116,-0.178,0.16
1.12,-0.174,0.16
1.124,-0.17,0.152
1.128,-0.166,0.152
1.132,-0.166,0.144
1.136,-0.158,0.136
1.14,-0.154,0.144
1.144,-0.154,0.136
1.148,-0.15,0.128
1.152,-0.142,0.12
1.156,-0.138,0.112
1.16,-0.13,0.112
1.164,-0.126,0.104
1.168,-0.118,0.104
1.172,-0.122,0.096
1.176,-0.114,0.096
1.18,-0.106,0.08800001
1.184,-0.102,0.08000001
1.188,-0.098,0.08000001
1.192,-0.09,0.072
1.196,-0.082,0.064
1.2,-0.078,0.064
1.204,-0.074,0.056
1.208,-0.07,0.056
1.212,-0.066,0.048
1.216,-0.058,0.04
1.22,-0.054,0.04
1.224,-0.046,0.032
1.228,-0.038,0.016
1.232,-0.034,0.008
1.236,-0.03,0.016
1.24,-0.022,0
1.244,-0.018,0
1.248,-0.01,0
1.252,-0.006,-0.016
1.256,-0.002,-0.024
1.26,0.006,-0.024
1.264,0.01,-0.04
1.268,0.018,-0.032
1.272,0.022,-0.04
1.276,0.03,-0.048
1.28,0.034,-0.056
1.284,0.042,-0.064
1.288,0.046,-0.064
1.292,0.054,-0.072
1.296,0.062,-0.08000001
1.3,0.058,-0.08000001
1.304,0.07,-0.08800001
1.308,0.07,-0.096
1.312,0.078,-0.104
1.316,0.082,-0.104
1.32,0.086,-0.112
1.324,0.094,-0.12
1.328,0.102,-0.12
1.332,0.106,-0.128
1.336,0.11,-0.128
1.34,0.118,-0.136
1.344,0.122,-0.144
1.348,0.126,-0.152
1.352,0.13,-0.152
1.356,0.134,-0.16
1.36,0.142,-0.16
1.364,0.15,-0.16
1.368,0.15,-0.168
1.372,0.154,-0.168
1.376,0.158,-0.176
1.38,0.166,-0.184
1.384,0.17,-0.184
1.388,0.17,-0.184
1.392,0.174,-0.192
1.396,0.182,-0.192
1.4,0.186,-0.2
1.404,0.19,-0.192
1.408,0.19,-0.208
1.412,0.194,-0.208
1.416,0.198,-0.216
1.42,0.202,-0.216
1.424,0.206,-0.216
1.428,0.21,-0.224
1.432,0.214,-0.224
1.436,0.218,-0.224
1.44,0.222,-0.232
1.444,0.222,-0.232
1.448,0.226,-0.24
1.452,0.226,-0.24
1.456,0.23,-0.24
1.46,0.23,-0.248
1.464,0.234,-0.24
1.468,0.238,-0.24
1.472,0.238,-0.248
1.476,0.242,-0.248
1.48,0.238,-0.248
1.484,0.242,-0.248
1.488,0.246,-0.256
1.492,0.246,-0.248
1.496,0.246,-0.256
1.5,0.25,-0.256
1.504,0.25,-0.256
1.508,0.25,-0.256
1.512,0.254,-0.256
1.516,0.254,-0.256
1.52,0.25,-0.264
1.524,0.254,-0.256
1.528,0.254,-0.256
1.532,0.254,-0.256
1.536,0.254,-0.256
1.54,0.254,-0.256
1.544,0.254,-0.256
1.548,0.258,-0.256
1.552,0.254,-0.256
1.556,0.25,-0.248
1.56,0.254,-0.248
1.564,0.25,-0.248
1.568,0.25,-0.248
1.572,0.25,-0.24
1.576,0.246,-0.24
1.58,0.246,-0.24
1.584,0.246,-0.24
1.588,0.246,-0.24
1.592,0.242,-0.24
1.596,0.242,-0.232
1.6,0.238,-0.24
1.604,0.238,-0.232
1.608,0.238,-0.224
1.612,0.23,-0.224
1.616,0.23,-0.216
1.62,0.222,-0.216
1.624,0.222,-0.208
1.628,0.222,-0.208
1.632,0.218,-0.2
1.636,0.218,-0.2
1.64,0.218,-0.2
1.644,0.21,-0.192
1.648,0.21,-0.192
1.652,0.206,-0.192
1.656,0.202,-0.184
1.66,0.194,-0.176
1.664,0.194,-0.176
1.668,0.19,-0.168
1.672,0.186,-0.168
1.676,0.182,-0.168
1.68,0.178,-0.16
1.684,0.174,-0.152
1.688,0.174,-0.144
1.692,0.166,-0.144
1.696,0.166,-0.136
1.7,0.158,-0.136
1.704,0.15,-0.128
1.708,0.15,-0.12
1.712,0.142,-0.112
1.716,0.138,-0.12
1.72,0.134,-0.112
1.724,0.126,-0.104
1.728,0.126,-0.104
1.732,0.122,-0.08800001
1.736,0.11,-0.08800001
1.74,0.11,-0.08000001
1.744,0.102,-0.072
1.748,0.098,-0.072
1.752,0.094,-0.064
1.756,0.086,-0.056
1.76,0.082,-0.056
1.764,0.078,-0.048
1.768,0.07,-0.04
1.772,0.066,-0.04
1.776,0.062,-0.032
1.78,0.058,-0.032
1.784,0.05,-0.024
1.788,0.042,-0.024
1.792,0.038,-0.008
1.796,0.034,0
1.8,0.026,0
1.804,0.018,0.008
1.808,0.018,0.008
1.812,0.01,0.016
1.816,0.002,0.024
1.82,-0.002,0.024
1.824,-0.01,0.032
1.828,-0.014,0.032
1.832,-0.022,0.04
1.836,-0.03,0.048
1.84,-0.034,0.056
1.844,-0.038,0.056
1.848,-0.042,0.064
1.852,-0.05,0.064
1.856,-0.058,0.072
1.86,-0.058,0.072
1.864,-0.066,0.08000001
1.868,-0.074,0.08800001
1.872,-0.078,0.08800001
1.876,-0.082,0.08800001
1.88,-0.086,0.096
1.884,-0.094,0.096
1.888,-0.098,0.104
1.892,-0.098,0.112
1.896,-0.11,0.112
1.9,-0.114,0.12
1.904,-0.122,0.128
1.908,-0.126,0.128
1.912,-0.134,0.128
1.916,-0.138,0.136
1.92,-0.138,0.144
1.924,-0.146,0.144
1.928,-0.15,0.152
1.932,-0.154,0.16
1.936,-0.162,0.152
1.94,-0.166,0.16
1.944,-0.17,0.168
1.948,-0.17,0.168
1.952,-0.178,0.176
1.956,-0.182,0.176
1.96,-0.186,0.176
1.964,-0.186,0.184
1.968,-0.19,0.176
1.972,-0.194,0.192
1.976,-0.194,0.192
1.98,-0.202,0.2
1.984,-0.202,0.2
1.988,-0.206,0.2
1.992,-0.206,0.2
1.996,-0.21,0.208
2,-0.214,0.208
2.004,-0.218,0.208
2.008,-0.218,0.216
2.012,-0.222,0.208
2.016,-0.222,0.216
2.02,-0.23,0.216
2.024,-0.23,0.224
2.028,-0.23,0.224
2.032,-0.23,0.224
2.036,-0.234,0.224
2.04,-0.238,0.232
2.044,-0.238,0.232
2.048,-0.238,0.232
2.052,-0.238,0.24
2.056,-0.242,0.224
2.06,-0.242,0.232
2.064,-0.238,0.232
2.068,-0.246,0.232
2.072,-0.238,0.232
2.076,-0.246,0.232
2.08,-0.242,0.232
2.084,-0.246,0.24
2.088,-0.242,0.24
2.092,-0.242,0.232
2.096,-0.242,0.232
2.1,-0.242,0.232
2.104,-0.238,0.232
2.108,-0.242,0.232
2.112,-0.238,0.224
2.116,-0.238,0.232
2.12,-0.234,0.224
2.124,-0.234,0.224
2.128,-0.234,0.224
2.132,-0.23,0.224
2.136,-0.23,0.232
2.14,-0.23,0.224
2.144,-0.226,0.224
2.148,-0.222,0.216
2.152,-0.218,0.216
2.156,-0.214,0.208
2.16,-0.214,0.216
2.164,-0.214,0.2
2.168,-0.21,0.208
2.172,-0.206,0.2
2.176,-0.206,0.2
2.18,-0.198,0.2
2.184,-0.198,0.192
2.188,-0.194,0.192
2.192,-0.19,0.184
2.196,-0.186,0.184
2.2,-0.186,0.176
2.204,-0.182,0.176
2.208,-0.174,0.176
2.212,-0.17,0.168
2.216,-0.174,0.168
2.22,-0.17,0.16
2.224,-0.162,0.152
2.228,-0.158,0.152
2.232,-0.154,0.152
2.236,-0.15,0.144
2.24,-0.146,0.152
2.244,-0.138,0.136
2.248,-0.134,0.136
2.252,-0.13,0.128
2.256,-0.126,0.12
2.26,-0.122,0.12
2.264,-0.114,0.112
2.268,-0.106,0.104
2.272,-0.102,0.104
2.276,-0.098,0.104
2.28,-0.09,0.104
2.284,-0.086,0.096
2.288,-0.086,0.08800001
2.292,-0.074,0.08800001
2.296,-0.07,0.08000001
2.3,-0.062,0.08000001
2.304,-0.058,0.072
2.308,-0.054,0.064
2.312,-0.05,0.064
2.316,-0.042,0.056
2.32,-0.038,0.04
2.324,-0.03,0.04
2.328,-0.026,0.04
2.332,-0.022,0.032
2.336,-0.014,0.024
2.34,-0.006,0.016
2.344,0.002,0.008
2.348,0.006,0
2.352,0.01,0.008
2.356,0.014,-0.008
2.36,0.018,-0.008
2.364,0.026,-0.016
2.368,0.034,-0.032
2.372,0.038,-0.024
2.376,0.046,-0.032
2.38,0.05,-0.04
2.384,0.054,-0.048
2.388,0.066,-0.048
2.392,0.07,-0.056
2.396,0.07,-0.056
2.4,0.078,-0.064
2.404,0.082,-0.064
2.408,0.086,-0.072
2.412,0.09,-0.08000001
2.416,0.094,-0.08800001
2.42,0.102,-0.096
2.424,0.106,-0.096
2.428,0.114,-0.104
2.432,0.118,-0.112
2.436,0.126,-0.12
2.44,0.13,-0.12
2.444,0.134,-0.12
2.448,0.138,-0.128
2.452,0.142,-0.136
2.456,0.142,-0.144
2.46,0.154,-0.144
2.464,0.158,-0.144
2.468,0.162,-0.152
2.472,0.162,-0.152
2.476,0.17,-0.16
2.48,0.174,-0.168
2.484,0.178,-0.168
2.488,0.182,-0.168
2.492,0.186,-0.184
2.496,0.19,-0.176
2.5,0.194,-0.184
2.504,0.198,-0.184
2.508,0.198,-0.192
2.512,0.202,-0.192
2.516,0.206,-0.2
2.52,0.206,-0.208
2.524,0.21,-0.208
2.528,0.214,-0.208
2.532,0.214,-0.208
2.536,0.222,-0.216
2.54,0.222,-0.216
2.544,0.226,-0.216
2.548,0.226,-0.224
2.552,0.23,-0.224
2.556,0.234,-0.224
2.56,0.234,-0.232
2.564,0.234,-0.232
2.568,0.238,-0.232
2.572,0.242,-0.24
2.576,0.238,-0.232
2.58,0.242,-0.24
2.584,0.242,-0.24
2.588,0.242,-0.232
2.592,0.242,-0.24
2.596,0.242,-0.24
2.6,0.246,-0.24
2.604,0.246,-0.248
2.608,0.246,-0.248
2.612,0.246,-0.248
2.616,0.246,-0.248
2.62,0.246,-0.248
2.624,0.246,-0.248
2.628,0.246,-0.248
2.632,0.246,-0.248
2.636,0.25,-0.248
2.64,0.246,-0.248
2.644,0.246,-0.248
2.648,0.246,-0.248
2.652,0.242,-0.248
2.656,0.246,-0.248
2.66,0.246,-0.248
2.664,0.238,-0.248
2.668,0.242,-0.24
2.672,0.238,-0.24
2.676,0.238,-0.24
2.68,0.238,-0.24
2.684,0.234,-0.232
2.688,0.23,-0.24
2.692,0.23,-0.232
2.696,0.226,-0.232
2.7,0.222,-0.232
2.704,0.222,-0.232
2.708,0.222,-0.224
2.712,0.218,-0.216
2.716,0.214,-0.224
2.72,0.21,-0.216
2.724,0.21,-0.216
2.728,0.206,-0.216
2.732,0.202,-0.208
2.736,0.202,-0.2
2.74,0.194,-0.2
2.744,0.194,-0.2
2.748,0.194,-0.2
2.752,0.19,-0.192
2.756,0.182,-0.184
2.76,0.178,-0.184
2.764,0.174,-0.176
2.768,0.17,-0.176
2.772,0.17,-0.176
2.776,0.166,-0.176
2.78,0.158,-0.16
2.784,0.158,-0.168
2.788,0.154,-0.152
2.792,0.146,-0.152
2.796,0.142,-0.152
2.8,0.138,-0.144
2.804,0.13,-0.136
2.808,0.13,-0.128
2.812,0.122,-0.128
2.816,0.122,-0.128
2.82,0.114,-0.128
2.824,0.11,-0.112
2.828,0.102,-0.104
2.832,0.098,-0.112
2.836,0.098,-0.096
2.84,0.094,-0.096
2.844,0.086,-0.08800001
2.848,0.078,-0.08000001
2.852,0.074,-0.08000001
2.856,0.07,-0.072
2.86,0.066,-0.072
2.864,0.062,-0.056
2.868,0.054,-0.056
2.872,0.05,-0.048
2.876,0.046,-0.048
2.88,0.038,-0.04
2.884,0.034,-0.032
2.888,0.026,-0.032
2.892,0.022,-0.032
2.896,0.014,-0.016
2.9,0.006,-0.008
2.904,0.006,-0.008
2.908,-0.002,0
2.912,-0.006,0
2.916,-0.01,0.008
2.92,-0.018,0.008
2.924,-0.022,0.016
2.928,-0.026,0.016
2.932,-0.034,0.032
2.936,-0.038,0.032
2.94,-0.046,0.04
2.944,-0.046,0.04
2.948,-0.058,0.048
2.952,-0.062,0.056
2.956,-0.066,0.056
2.96,-0.07,0.064
2.964,-0.078,0.072
2.968,-0.082,0.072
2.972,-0.086,0.08000001
2.976,-0.09,0.08000001
2.98,-0.098,0.08000001
2.984,-0.102,0.08800001
2.988,-0.102,0.096
2.992,-0.114,0.096
2.996,-0.122,0.104
3,-0.122,0.104
3.004,-0.126,0.12
3.008,-0.13,0.12
3.012,-0.134,0.12
3.016,-0.138,0.128
3.02,-0.142,0.128
3.024,-0.146,0.136
3.028,-0.154,0.136
3.032,-0.154,0.152
3.036,-0.162,0.152
3.04,-0.162,0.152
3.044,-0.162,0.16
3.048,-0.17,0.16
3.052,-0.178,0.168
3.056,-0.182,0.176
3.06,-0.182,0.176
3.064,-0.186,0.184
3.068,-0.19,0.176
3.072,-0.19,0.184
3.076,-0.19,0.184
3.08,-0.19,0.192
3.084,-0.198,0.2
3.088,-0.198,0.2
3.092,-0.198,0.208
3.096,-0.202,0.2
3.1,-0.206,0.208
3.104,-0.206,0.208
3.108,-0.21,0.208
3.112,-0.214,0.216
3.116,-0.214,0.216
3.12,-0.218,0.216
3.124,-0.218,0.224
3.128,-0.218,0.224
3.132,-0.218,0.224
3.136,-0.222,0.224
3.14,-0.222,0.224
3.144,-0.226,0.232
3.148,-0.222,0.232
3.152,-0.226,0.232
3.156,-0.226,0.232
3.16,-0.226,0.232
3.164,-0.226,0.232
3.168,-0.226,0.24
3.172,-0.226,0.24
3.176,-0.226,0.24
3.18,-0.226,0.24
3.184,-0.226,0.24
3.188,-0.222,0.24
3.192,-0.222,0.24
3.196,-0.222,0.24
3.2,-0.222,0.24
3.204,-0.222,0.24
3.208,-0.218,0.24
3.212,-0.218,0.24
3.216,-0.214,0.24
3.22,-0.218,0.232
3.224,-0.214,0.24
3.228,-0.214,0.232
3.232,-0.21,0.232
3.236,-0.206,0.232
3.24,-0.206,0.224
3.244,-0.202,0.232
3.248,-0.202,0.224
3.252,-0.202,0.216
3.256,-0.198,0.224
3.26,-0.194,0.224
3.264,-0.19,0.216
3.268,-0.19,0.216
3.272,-0.186,0.208
3.276,-0.186,0.216
3.28,-0.186,0.208
3.284,-0.186,0.2
3.288,-0.182,0.2
3.292,-0.178,0.192
3.296,-0.17,0.2
3.3,-0.17,0.184
3.304,-0.162,0.192
3.308,-0.158,0.184
3.312,-0.154,0.184
3.316,-0.154,0.176
3.32,-0.15,0.168
3.324,-0.142,0.168
3.328,-0.142,0.168
3.332,-0.134,0.16
3.336,-0.13,0.16
3.34,-0.126,0.144
3.344,-0.122,0.152
3.348,-0.114,0.136
3.352,-0.114,0.144
3.356,-0.11,0.128
3.36,-0.102,0.136
3.364,-0.098,0.128
3.368,-0.09,0.12
3.372,-0.09,0.12
3.376,-0.086,0.112
3.38,-0.078,0.104
3.384,-0.074,0.096
3.388,-0.07,0.096
3.392,-0.062,0.096
3.396,-0.058,0.08800001
3.4,-0.054,0.08800001
3.404,-0.05,0.08000001
3.408,-0.042,0.072
3.412,-0.038,0.072
3.416,-0.034,0.064
3.42,-0.026,0.064
3.424,-0.026,0.056
3.428,-0.018,0.048
3.432,-0.01,0.048
3.436,-0.006,0.04
3.44,-0.002,0.032
3.444,0.006,0.024
3.448,0.01,0.008
3.452,0.014,0.008
3.456,0.022,0
3.46,0.026,0
3.464,0.03,-0.008
3.468,0.034,-0.016
3.472,0.042,-0.016
3.476,0.046,-0.024
3.48,0.054,-0.032
